"Rec_id","Datum","Kod","CN","UN","N2","N1","Z1","Z2","Z3","Z4","Z5","ZV","EI","SM","SI","NA","ZA","VO","Zapsano"
"28033000461","07/28/2012 03:30:00","P1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"28033000462","07/28/2012 03:30:00","PP",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"28033100463","07/28/2012 03:31:00","P1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"28033100464","07/28/2012 03:31:00","PP",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"28033200465","07/28/2012 03:32:00","P1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"28033200466","07/28/2012 03:32:00","PP",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"28033300467","07/28/2012 03:33:00","P1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"28033300468","07/28/2012 03:33:00","PP",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"28033400469","07/28/2012 03:34:00","P1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"28033400470","07/28/2012 03:34:00","PP",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"28033500471","07/28/2012 03:35:00","P1",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"28033500472","07/28/2012 03:35:00","PP",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"28033600473","07/28/2012 03:36:00","P1",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"28033600474","07/28/2012 03:36:00","PP",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"28033700475","07/28/2012 03:37:00","P1",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"28033700476","07/28/2012 03:37:00","PP",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"28033800477","07/28/2012 03:38:00","P1",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"28033800478","07/28/2012 03:38:00","PP",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"28033900479","07/28/2012 03:39:00","P1",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"28033900480","07/28/2012 03:39:00","PP",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"28034000481","07/28/2012 03:40:00","P1",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"28034000482","07/28/2012 03:40:00","P4",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28034000483","07/28/2012 03:40:00","PP",2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"28034100484","07/28/2012 03:41:00","P1",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"28034100485","07/28/2012 03:41:00","P4",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28034100486","07/28/2012 03:41:00","PP",2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"28034200487","07/28/2012 03:42:00","P1",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"28034200488","07/28/2012 03:42:00","P4",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28034200489","07/28/2012 03:42:00","PP",2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"28034300490","07/28/2012 03:43:00","P1",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"28034300491","07/28/2012 03:43:00","P4",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28034300492","07/28/2012 03:43:00","PP",2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"28034400493","07/28/2012 03:44:00","P1",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"28034400494","07/28/2012 03:44:00","P4",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"28034400495","07/28/2012 03:44:00","PP",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
"28034500496","07/28/2012 03:45:00","P1",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"28034500497","07/28/2012 03:45:00","P4",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"28034500498","07/28/2012 03:45:00","P7",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"28034500499","07/28/2012 03:45:00","PP",3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1
"28034600500","07/28/2012 03:46:00","P1",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"28034600501","07/28/2012 03:46:00","P4",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"28034600502","07/28/2012 03:46:00","P7",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"28034600503","07/28/2012 03:46:00","PP",3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
"28034700504","07/28/2012 03:47:00","P1",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"28034700505","07/28/2012 03:47:00","P4",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"28034700506","07/28/2012 03:47:00","P7",2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"28034700507","07/28/2012 03:47:00","PP",4,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1
"28034800508","07/28/2012 03:48:00","P1",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"28034800509","07/28/2012 03:48:00","P4",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"28034800510","07/28/2012 03:48:00","P7",2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"28034800511","07/28/2012 03:48:00","PP",4,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1
"28034900512","07/28/2012 03:49:00","P1",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"28034900513","07/28/2012 03:49:00","P4",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
