"Rec_id","Datum","Kod","CN","UN","N2","N1","Z1","Z2","Z3","Z4","Z5","ZV","EI","SM","SI","NA","ZA","VO","Zapsano"
"27033000000","07/27/2012 03:30:00","P1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"27033000001","07/27/2012 03:30:00","PP",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"27033100002","07/27/2012 03:31:00","P1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"27033100003","07/27/2012 03:31:00","PP",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"27033200004","07/27/2012 03:32:00","P1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"27033200005","07/27/2012 03:32:00","PP",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"27033300006","07/27/2012 03:33:00","P1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"27033300007","07/27/2012 03:33:00","PP",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"27033400008","07/27/2012 03:34:00","P1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"27033400009","07/27/2012 03:34:00","PP",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"27033500010","07/27/2012 03:35:00","P1",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"27033500011","07/27/2012 03:35:00","PP",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"27033600012","07/27/2012 03:36:00","P1",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"27033600013","07/27/2012 03:36:00","PP",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"27033700014","07/27/2012 03:37:00","P1",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"27033700015","07/27/2012 03:37:00","PP",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"27033800016","07/27/2012 03:38:00","P1",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"27033800017","07/27/2012 03:38:00","PP",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"27033900018","07/27/2012 03:39:00","P1",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"27033900019","07/27/2012 03:39:00","PP",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"27034000020","07/27/2012 03:40:00","P1",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"27034000021","07/27/2012 03:40:00","P4",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"27034000022","07/27/2012 03:40:00","PP",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
