"Rec_id","Datum","Kod","CN","UN","N2","N1","Z1","Z2","Z3","Z4","Z5","ZV","EI","SM","SI","NA","ZA","VO","Zapsano"
"09031700804","07/09/2012 03:17:00","PP",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"09031800805","07/09/2012 03:18:00","P7",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09031800806","07/09/2012 03:18:00","PP",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"09031900807","07/09/2012 03:19:00","P7",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09031900808","07/09/2012 03:19:00","PP",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"09032000809","07/09/2012 03:20:00","P7",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09032000810","07/09/2012 03:20:00","PP",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"09032100811","07/09/2012 03:21:00","P7",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09032100812","07/09/2012 03:21:00","PP",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"09032200813","07/09/2012 03:22:00","P7",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09032200814","07/09/2012 03:22:00","PP",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"09032300815","07/09/2012 03:23:00","P7",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09032300816","07/09/2012 03:23:00","PP",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"09032400817","07/09/2012 03:24:00","P7",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"09032400818","07/09/2012 03:24:00","PP",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"09032500819","07/09/2012 03:25:00","P7",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"09032500820","07/09/2012 03:25:00","PP",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"09032600821","07/09/2012 03:26:00","P7",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"09032600822","07/09/2012 03:26:00","PP",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"09032700823","07/09/2012 03:27:00","P7",2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"09032700824","07/09/2012 03:27:00","PP",2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"09032800825","07/09/2012 03:28:00","P7",2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
