"Rec_id","Datum","Kod","LnNo","PorNo","EvCislo","Vozovna","FyzAdresa","A","B","C","D","E","F","G","H","Zapsano"
"02230331000","07/02/2012 23:03:31","V+",59,1,"8744",8,"270220",0,0,0,0,,,,,0
"02230331001","07/02/2012 23:03:31","PP",59,1,"8744",8,"270220",0,0,0,0,"3BE","290612","00BD","0002",0
"02230331002","07/02/2012 23:03:31","P+",59,1,"8744",8,"270220",0,0,0,0,"9059","459",,,0
"02230630003","07/02/2012 23:06:30","V+",57,4,"8327",7,"270247",0,0,0,0,,,,,0
"02230630004","07/02/2012 23:06:30","PP",57,4,"8327",7,"270247",0,0,0,0,"3BE","290612","00BD","0002",0
"02230630005","07/02/2012 23:06:30","P+",57,4,"8327",7,"270247",0,0,0,0,"7323","457",,,0
"02230932006","07/02/2012 23:09:32","Z!",59,1,"8744",8,"270220",957,4,,0,,,,,0
"02231732007","07/02/2012 23:17:32","V+",59,5,"8661",3,"270666",0,0,0,0,,,,,0
"02231732008","07/02/2012 23:17:32","PP",59,5,"8661",3,"270666",0,0,0,0,"3BE","290612","00BD","0002",0
"02231732009","07/02/2012 23:17:32","P+",59,5,"8661",3,"270666",0,0,0,0,"9559","459",,,0
"02231833010","07/02/2012 23:18:33","MK",57,4,"8327",7,"270247",2670,3,33,0,,"11",,,0
"02231853011","07/02/2012 23:18:53","Z ",57,4,"8327",7,"270247",868,3,53,1,,,,,0
"02231950012","07/02/2012 23:19:50","Z ",57,4,"8327",7,"270247",283,1,50,1,,,,,0
"02232025013","07/02/2012 23:20:25","Z ",59,1,"8744",8,"270220",957,3,-35,1,,,,,0
"02232106014","07/02/2012 23:21:06","M ",59,1,"8744",8,"270220",957,3,6,0,,"FA",,,0
"02232121015","07/02/2012 23:21:21","Z ",59,1,"8744",8,"270220",184,3,21,1,,,,,0
"02232153016","07/02/2012 23:21:53","Z ",57,4,"8327",7,"270247",462,1,113,1,,,,,0
"02232217017","07/02/2012 23:22:17","V+",51,1,"8344",7,"270822",0,0,0,0,,,,,0
"02231601018","07/02/2012 23:16:01","Z ",51,1,"8344",7,"270822",85,2,-9179,0,,,,,0
"02232217019","07/02/2012 23:22:17","PP",51,1,"8344",7,"270822",0,0,0,0,"3BE","290612","00BD","0002",0
"02232217020","07/02/2012 23:22:17","P+",51,1,"8344",7,"270822",0,0,0,0,"351","351",,,0
"02232229021","07/02/2012 23:22:29","Z ",59,1,"8744",8,"270220",319,1,29,1,,,,,0
"02232305022","07/02/2012 23:23:05","Z ",59,1,"8744",8,"270220",1044,1,5,1,,,,,0
"02232332023","07/02/2012 23:23:32","Z!",59,5,"8661",3,"270666",807,2,,0,,,,,0
"02232405024","07/02/2012 23:24:05","V+",56,4,"8184",7,"270642",0,0,0,0,,,,,0
"02232405025","07/02/2012 23:24:05","PP",56,4,"8184",7,"270642",0,0,0,0,"3BE","290612","00BD","0002",0
"02232405026","07/02/2012 23:24:05","P+",56,4,"8184",7,"270642",0,0,0,0,"9156","456",,,0
"02232418027","07/02/2012 23:24:18","Z ",59,1,"8744",8,"270220",302,1,18,1,,,,,0
"02232432028","07/02/2012 23:24:32","M ",59,1,"8744",8,"270220",302,1,32,0,,"11",,,0
"02232542029","07/02/2012 23:25:42","V+",53,1,"8539",2,"270781",0,0,0,0,,,,,0
"02232401030","07/02/2012 23:24:01","Z ",53,1,"8539",2,"270781",651,2,-10199,0,,,,,0
"02232542031","07/02/2012 23:25:42","PP",53,1,"8539",2,"270781",0,0,0,0,"3BE","290612","00BD","0002",0
"02232542032","07/02/2012 23:25:42","P+",53,1,"8539",2,"270781",0,0,0,0,"53","53",,,0
"02232633033","07/02/2012 23:26:33","Z ",59,1,"8744",8,"270220",5002,9,-27,1,,,,,0
"02232707034","07/02/2012 23:27:07","Z ",57,4,"8327",7,"270247",73,1,367,1,,,,,0
"02232733035","07/02/2012 23:27:33","Z ",59,1,"8744",8,"270220",5040,3,-87,1,,,,,0
"02232903036","07/02/2012 23:29:03","MK",59,1,"8744",8,"270220",5040,3,3,0,,"11",,,0
"02232932037","07/02/2012 23:29:32","Z!",56,4,"8184",7,"270642",866,2,,0,,,,,0
"02232932038","07/02/2012 23:29:32","Z ",57,4,"8327",7,"270247",757,1,92,1,,,,,0
"02232938039","07/02/2012 23:29:38","Z ",59,1,"8744",8,"270220",1040,2,-22,1,,,,,0
"02232953040","07/02/2012 23:29:53","Z ",57,4,"8327",7,"270247",321,1,-7,1,,,,,0
"02233010041","07/02/2012 23:30:10","MK",59,1,"8744",8,"270220",1040,2,10,0,,"11",,,0
"02233015042","07/02/2012 23:30:15","MK",57,4,"8327",7,"270247",321,1,15,0,,"11",,,0
"02233021043","07/02/2012 23:30:21","Z ",59,5,"8661",3,"270666",807,1,-39,1,,,,,0
"02233104044","07/02/2012 23:31:04","Z ",57,4,"8327",7,"270247",250,3,4,1,,,,,0
"02233105045","07/02/2012 23:31:05","M ",59,5,"8661",3,"270666",807,1,5,0,,"11",,,0
"02233139046","07/02/2012 23:31:39","V+",52,1,"8370",1,"270673",0,0,0,0,,,,,0
"02232734047","07/02/2012 23:27:34","Z ",52,1,"8370",1,"270673",72,2,-10106,0,,,,,0
"02233139048","07/02/2012 23:31:39","PP",52,1,"8370",1,"270673",0,0,0,0,"3BE","290612","00BD","0002",0
"02233139049","07/02/2012 23:31:39","P+",52,1,"8370",1,"270673",0,0,0,0,"52","52",,,0
"02233143050","07/02/2012 23:31:43","Z ",59,1,"8744",8,"270220",25,2,-17,1,,,,,0
"02233206051","07/02/2012 23:32:06","Z ",59,5,"8661",3,"270666",404,1,6,1,,,,,0
"02233243052","07/02/2012 23:32:43","Z ",59,5,"8661",3,"270666",358,1,-17,1,,,,,0
"02233243053","07/02/2012 23:32:43","Z ",59,1,"8744",8,"270220",805,2,-17,1,,,,,0
"02233346054","07/02/2012 23:33:46","Z ",59,5,"8661",3,"270666",1071,11,-14,1,,,,,0
"02233356055","07/02/2012 23:33:56","Z ",57,4,"8327",7,"270247",163,1,-64,1,,,,,0
"02233406056","07/02/2012 23:34:06","Z ",59,1,"8744",8,"270220",254,2,6,1,,,,,0
"02233447057","07/02/2012 23:34:47","Z ",59,5,"8661",3,"270666",70,1,-13,1,,,,,0
"02233505058","07/02/2012 23:35:05","MK",59,5,"8661",3,"270666",70,1,5,0,,"11",,,0
"02233512059","07/02/2012 23:35:12","MK",57,4,"8327",7,"270247",163,1,12,0,,"11",,,0
"02233523060","07/02/2012 23:35:23","Z ",59,1,"8744",8,"270220",240,2,23,1,,,,,0
"02233545061","07/02/2012 23:35:45","Z ",59,5,"8661",3,"270666",496,1,-15,1,,,,,0
"02233557062","07/02/2012 23:35:57","M ",59,1,"8744",8,"270220",240,2,57,0,,"11",,,0
"02233620063","07/02/2012 23:36:20","Z ",57,4,"8327",7,"270247",187,1,-40,1,,,,,0
"02233631064","07/02/2012 23:36:31","Z ",59,5,"8661",3,"270666",900,1,-29,1,,,,,0
"02233656065","07/02/2012 23:36:56","Z ",59,1,"8744",8,"270220",289,2,56,1,,,,,0
"02233726066","07/02/2012 23:37:26","M ",59,1,"8744",8,"270220",289,2,86,0,,"11",,,0
"02233728067","07/02/2012 23:37:28","Z ",59,5,"8661",3,"270666",690,1,-32,1,,,,,0
"02233743068","07/02/2012 23:37:43","M ",59,5,"8661",3,"270666",690,1,-17,0,,"11",,,1
"02233815069","07/02/2012 23:38:15","Z ",59,1,"8744",8,"270220",580,2,15,1,,,,,0
"02233827070","07/02/2012 23:38:27","Z ",56,4,"8184",7,"270642",866,1,-33,1,,,,,0
"02233837071","07/02/2012 23:38:37","Z ",59,5,"8661",3,"270666",848,1,-23,1,,,,,0
"02233840072","07/02/2012 23:38:40","M ",59,1,"8744",8,"270220",580,2,40,0,,"11",,,0
"02233911073","07/02/2012 23:39:11","Z ",59,1,"8744",8,"270220",567,2,11,1,,,,,0
"02233910074","07/02/2012 23:39:10","M ",56,4,"8184",7,"270642",866,1,10,0,,"11",,,0
"02233924075","07/02/2012 23:39:24","Z ",57,4,"8327",7,"270247",360,1,-36,1,,,,,0
"02233936076","07/02/2012 23:39:36","Z ",59,5,"8661",3,"270666",299,1,-24,1,,,,,0
"02233943077","07/02/2012 23:39:43","M ",57,4,"8327",7,"270247",360,1,-17,0,,"11",,,1
"02233944078","07/02/2012 23:39:44","M ",59,1,"8744",8,"270220",567,2,44,0,,"11",,,0
"02233957079","07/02/2012 23:39:57","Z ",59,5,"8661",3,"270666",849,1,-63,1,,,,,0
"02234000080","07/02/2012 23:40:00","Z ",56,4,"8184",7,"270642",433,1,0,1,,,,,0
"02234030081","07/02/2012 23:40:30","V+",54,5,"8557",1,"271025",0,0,0,0,,,,,0
"02233919082","07/02/2012 23:39:19","Z ",54,5,"8557",1,"271025",1019,2,-12761,0,,,,,0
"02234030083","07/02/2012 23:40:30","PP",54,5,"8557",1,"271025",0,0,0,0,"3BE","290612","00BD","0002",0
"02234030084","07/02/2012 23:40:30","P+",54,5,"8557",1,"271025",0,0,0,0,"54","54",,,0
"02234028085","07/02/2012 23:40:28","Z ",59,1,"8744",8,"270220",865,2,28,1,,,,,0
"02234047086","07/02/2012 23:40:47","Z ",59,5,"8661",3,"270666",921,1,-73,1,,,,,0
"02234054087","07/02/2012 23:40:54","MK",59,1,"8744",8,"270220",865,2,54,0,,"11",,,0
"02234150088","07/02/2012 23:41:50","Z ",56,4,"8184",7,"270642",597,1,50,1,,,,,0
"02234200089","07/02/2012 23:42:00","Z ",59,1,"8744",8,"270220",394,2,60,1,,,,,0
"02234220090","07/02/2012 23:42:20","M ",56,4,"8184",7,"270642",597,1,80,0,,"11",,,0
"02234242091","07/02/2012 23:42:42","M ",59,1,"8744",8,"270220",394,2,102,0,,"11",,,0
"02234258092","07/02/2012 23:42:58","Z ",57,4,"8327",7,"270247",361,1,58,1,,,,,0
"02234326093","07/02/2012 23:43:26","V+",52,5,"8558",1,"271051",0,0,0,0,,,,,0
"02234203094","07/02/2012 23:42:03","Z ",52,5,"8558",1,"271051",946,2,-11577,0,,,,,0
"02234326095","07/02/2012 23:43:26","PP",52,5,"8558",1,"271051",0,0,0,0,"3BE","290612","00BD","0002",0
"02234326096","07/02/2012 23:43:26","P+",52,5,"8558",1,"271051",0,0,0,0,"52","52",,,0
"02234336097","07/02/2012 23:43:36","Z ",59,5,"8661",3,"270666",373,2,-24,1,,,,,0
"02234351098","07/02/2012 23:43:51","Z ",59,1,"8744",8,"270220",395,2,111,1,,,,,0
"02234405099","07/02/2012 23:44:05","M ",59,1,"8744",8,"270220",395,2,125,0,,"11",,,0
"02234418100","07/02/2012 23:44:18","Z ",59,5,"8661",3,"270666",469,2,-102,1,,,,,0
"02234431101","07/02/2012 23:44:31","Z ",57,4,"8327",7,"270247",138,1,91,1,,,,,0
"02234446102","07/02/2012 23:44:46","Z ",57,4,"8327",7,"270247",809,1,-14,1,,,,,0
"02234450103","07/02/2012 23:44:50","Z ",59,1,"8744",8,"270220",113,2,110,1,,,,,0
"02234505104","07/02/2012 23:45:05","Z ",59,5,"8661",3,"270666",34,2,-115,1,,,,,0
"02234511105","07/02/2012 23:45:11","MK",57,4,"8327",7,"270247",809,1,11,0,,"11",,,0
"02234535106","07/02/2012 23:45:35","M ",59,1,"8744",8,"270220",113,2,155,0,,"11",,,0
"02234547107","07/02/2012 23:45:47","M ",59,5,"8661",3,"270666",34,2,-73,0,,"11",,,1
"02234600108","07/02/2012 23:46:00","Z ",56,4,"8184",7,"270642",530,1,120,1,,,,,0
"02234626109","07/02/2012 23:46:26","Z ",59,1,"8744",8,"270220",236,2,86,1,,,,,0
"02234639110","07/02/2012 23:46:39","V+",55,4,"8733",8,"270212",0,0,0,0,,,,,0
"02234459111","07/02/2012 23:44:59","Z ",55,4,"8733",8,"270212",807,2,-10861,0,,,,,0
"02234639112","07/02/2012 23:46:39","PP",55,4,"8733",8,"270212",0,0,0,0,"3BE","290612","00BD","0002",0
"02234639113","07/02/2012 23:46:39","P+",55,4,"8733",8,"270212",0,0,0,0,"55","55",,,0
"02234646114","07/02/2012 23:46:46","Z ",59,5,"8661",3,"270666",512,2,-74,1,,,,,0
"02234652115","07/02/2012 23:46:52","Z ",56,4,"8184",7,"270642",503,1,112,1,,,,,0
"02234703116","07/02/2012 23:47:03","M ",59,1,"8744",8,"270220",236,2,123,0,,"11",,,0
"02234710117","07/02/2012 23:47:10","V+",51,2,"8338",7,"270070",0,0,0,0,,,,,0
"02234511118","07/02/2012 23:45:11","Z ",51,2,"8338",7,"270070",85,2,-9229,0,,,,,0
"02234710119","07/02/2012 23:47:10","PP",51,2,"8338",7,"270070",0,0,0,0,"3BE","290612","00BD","0002",0
"02234710120","07/02/2012 23:47:10","P+",51,2,"8338",7,"270070",0,0,0,0,"351","351",,,0
"02234734121","07/02/2012 23:47:34","Z ",57,4,"8327",7,"270247",483,1,34,1,,,,,0
"02234741122","07/02/2012 23:47:41","Z ",59,1,"8744",8,"270220",47,2,101,1,,,,,0
"02234742123","07/02/2012 23:47:42","Z ",59,5,"8661",3,"270666",837,2,-78,1,,,,,0
"02234755124","07/02/2012 23:47:55","PP",59,5,"8661",3,"270666",0,0,0,0,"3BE","290612","00BD","0002",0
"02234755125","07/02/2012 23:47:55","P+",59,5,"8661",3,"270666",0,0,0,0,"459","459",,,0
"02234800126","07/02/2012 23:48:00","Z ",56,4,"8184",7,"270642",152,2,60,1,,,,,0
"02234825127","07/02/2012 23:48:25","M ",59,1,"8744",8,"270220",47,2,145,0,,"11",,,0
"02234833128","07/02/2012 23:48:33","V+",53,5,"8430",2,"270954",0,0,0,0,,,,,0
"02234833129","07/02/2012 23:48:33","PP",53,5,"8430",2,"270954",0,0,0,0,"3BE","290612","00BD","0002",0
"02234833130","07/02/2012 23:48:33","P+",53,5,"8430",2,"270954",0,0,0,0,"9253","53",,,0
"02234835131","07/02/2012 23:48:35","Z ",51,1,"8344",7,"270822",85,1,-25,1,,,,,0
"02234843132","07/02/2012 23:48:43","MR",59,5,"8661",3,"270666",8140,1,,0,,"11",,,0
"02234855133","07/02/2012 23:48:55","Z ",56,4,"8184",7,"270642",559,2,55,1,,,,,0
"02234904134","07/02/2012 23:49:04","V+",57,1,"8610",5,"270370",0,0,0,0,,,,,0
"02234552135","07/02/2012 23:45:52","Z ",57,1,"8610",5,"270370",31,2,-10088,0,,,,,0
"02234904136","07/02/2012 23:49:04","PP",57,1,"8610",5,"270370",0,0,0,0,"3BE","290612","00BD","0002",0
"02234904137","07/02/2012 23:49:04","P+",57,1,"8610",5,"270370",0,0,0,0,"457","457",,,0
"02234908138","07/02/2012 23:49:08","MO",51,1,"8344",7,"270822",85,1,8,0,,"11",,,0
"02234910139","07/02/2012 23:49:10","MR",59,5,"8661",3,"270666",8150,1,,0,,"11",,,0
"02234915140","07/02/2012 23:49:15","Z ",57,4,"8327",7,"270247",539,1,15,1,,,,,0
"02234925141","07/02/2012 23:49:25","Z ",59,1,"8744",8,"270220",612,2,0,1,,,,,0
"02234931142","07/02/2012 23:49:31","Z ",52,5,"8558",1,"271051",945,2,-11129,1,"FD",,,,0
"02234935143","07/02/2012 23:49:35","PP",59,1,"8744",8,"270220",0,0,0,0,"3BE","290612","00BD","0002",0
"02234935144","07/02/2012 23:49:35","P+",59,1,"8744",8,"270220",0,0,0,0,"459","459",,,0
"02234937145","07/02/2012 23:49:37","Z ",53,1,"8539",2,"270781",651,1,-23,1,,,,,0
"02234946146","07/02/2012 23:49:46","MP",59,1,"8744",8,"270220",612,2,106,0,,"11",,,0
"02235005147","07/02/2012 23:50:05","MK",57,4,"8327",7,"270247",539,1,65,0,,"11",,,0
"02235008148","07/02/2012 23:50:08","MO",53,1,"8539",2,"270781",651,1,8,0,,"11",,,0
"02235010149","07/02/2012 23:50:10","Z ",56,4,"8184",7,"270642",376,2,10,1,,,,,0
"02235007150","07/02/2012 23:50:07","MP",57,1,"8610",5,"270370",31,2,-9833,0,,"11",,,0
"02235017151","07/02/2012 23:50:17","Z ",51,1,"8344",7,"270822",868,1,17,1,,,,,0
"02235022152","07/02/2012 23:50:22","MK",56,4,"8184",7,"270642",376,2,22,0,,"11",,,0
