"Rec_id","Datum","Kod","LnNo","PorNo","EvCislo","Vozovna","FyzAdresa","A","B","C","D","E","F","G","H","Zapsano"
"11115832928","07/11/2012 11:58:32","V+",56,3,"8231",4,"270540",0,0,0,0,,,,,0
"11115832929","07/11/2012 11:58:32","PP",56,3,"8231",4,"270540",0,0,0,0,,,"00BD","0002",0
"11115832930","07/11/2012 11:58:32","P+",56,3,"8231",4,"270540",0,0,0,0,"4041","1056",,,0
"11115917931","07/11/2012 11:59:17","M!",56,3,"8231",4,"270540",2640,3,,0,,"11",,,0
"11120113932","07/11/2012 12:01:13","V-",56,3,"8231",4,"270540",2,3,0,0,,,,,0
"11230059933","07/11/2012 23:00:59","V+",59,1,"8743",8,"270222",0,0,0,0,,,,,0
"11230059934","07/11/2012 23:00:59","PP",59,1,"8743",8,"270222",0,0,0,0,"3BE","090712","00BD","0002",0
"11230059935","07/11/2012 23:00:59","P+",59,1,"8743",8,"270222",0,0,0,0,"9059","459",,,0
"11230632936","07/11/2012 23:06:32","Z!",59,1,"8743",8,"270222",184,4,,0,,,,,0
"11231944937","07/11/2012 23:19:44","V+",59,5,"8682",3,"270269",0,0,0,0,,,,,0
"11231944938","07/11/2012 23:19:44","PP",59,5,"8682",3,"270269",0,0,0,0,"3BE","090712","00BD","0002",0
"11231944939","07/11/2012 23:19:44","P+",59,5,"8682",3,"270269",0,0,0,0,"9559","459",,,0
"11232042940","07/11/2012 23:20:42","Z ",59,1,"8743",8,"270222",957,3,-18,1,,,,,0
"11232109941","07/11/2012 23:21:09","M ",59,1,"8743",8,"270222",957,3,9,0,,"FA",,,0
"11232142942","07/11/2012 23:21:42","Z ",59,1,"8743",8,"270222",184,3,42,1,,,,,0
"11232226943","07/11/2012 23:22:26","Z ",59,1,"8743",8,"270222",319,1,26,1,,,,,0
"11232324944","07/11/2012 23:23:24","Z ",59,1,"8743",8,"270222",1044,1,24,1,,,,,0
"11232428945","07/11/2012 23:24:28","Z ",59,1,"8743",8,"270222",302,1,28,1,,,,,0
"11232443946","07/11/2012 23:24:43","V+",56,4,"8557",1,"271025",0,0,0,0,,,,,0
"11232443947","07/11/2012 23:24:43","PP",56,4,"8557",1,"271025",0,0,0,0,"3BE","090712","00BD","0002",0
"11232443948","07/11/2012 23:24:43","P+",56,4,"8557",1,"271025",0,0,0,0,"9156","456",,,0
"11232441949","07/11/2012 23:24:41","M ",59,1,"8743",8,"270222",302,1,41,0,,"11",,,0
"11232532950","07/11/2012 23:25:32","Z!",59,5,"8682",3,"270269",807,2,,0,,,,,0
"11232644951","07/11/2012 23:26:44","Z ",59,1,"8743",8,"270222",5002,9,-16,1,,,,,0
"11232746952","07/11/2012 23:27:46","V+",53,1,"8445",2,"270376",0,0,0,0,,,,,0
"11232401953","07/11/2012 23:24:01","Z ",53,1,"8445",2,"270376",651,2,-10199,0,,,,,0
"11232746954","07/11/2012 23:27:46","PP",53,1,"8445",2,"270376",0,0,0,0,"3BE","090712","00BD","0002",0
"11232746955","07/11/2012 23:27:46","P+",53,1,"8445",2,"270376",0,0,0,0,"53","53",,,0
"11232821956","07/11/2012 23:28:21","Z ",59,1,"8743",8,"270222",5040,3,-39,1,,,,,0
"11232855957","07/11/2012 23:28:55","V+",52,1,"8370",1,"270673",0,0,0,0,,,,,0
"11232734958","07/11/2012 23:27:34","Z ",52,1,"8370",1,"270673",72,2,-10106,0,,,,,0
"11232855959","07/11/2012 23:28:55","PP",52,1,"8370",1,"270673",0,0,0,0,"3BE","090712","00BD","0002",0
"11232855960","07/11/2012 23:28:55","P+",52,1,"8370",1,"270673",0,0,0,0,"52","52",,,0
"11232908961","07/11/2012 23:29:08","MK",59,1,"8743",8,"270222",5040,3,8,0,,"11",,,0
"11232938962","07/11/2012 23:29:38","Z ",59,1,"8743",8,"270222",1040,2,-22,1,,,,,0
"11233016963","07/11/2012 23:30:16","MK",59,1,"8743",8,"270222",1040,2,16,0,,"11",,,0
"11233032964","07/11/2012 23:30:32","Z!",56,4,"8557",1,"271025",866,2,,0,,,,,0
"11233053965","07/11/2012 23:30:53","Z ",59,5,"8682",3,"270269",807,1,-7,1,,,,,0
"11233108966","07/11/2012 23:31:08","M ",59,5,"8682",3,"270269",807,1,8,0,,"11",,,0
"11233130967","07/11/2012 23:31:30","Z ",59,1,"8743",8,"270222",25,2,-30,1,,,,,0
"11233149968","07/11/2012 23:31:49","Z ",59,5,"8682",3,"270269",404,1,-11,1,,,,,0
"11233235969","07/11/2012 23:32:35","Z ",59,1,"8743",8,"270222",805,2,-25,1,,,,,0
"11233246970","07/11/2012 23:32:46","Z ",59,5,"8682",3,"270269",358,1,-14,1,,,,,0
"11233345971","07/11/2012 23:33:45","Z ",59,5,"8682",3,"270269",1071,11,-15,1,,,,,0
"11233355972","07/11/2012 23:33:55","Z ",59,1,"8743",8,"270222",254,2,-5,1,,,,,0
"11233442973","07/11/2012 23:34:42","Z ",59,5,"8682",3,"270269",70,1,-18,1,,,,,0
"11233507974","07/11/2012 23:35:07","MK",59,5,"8682",3,"270269",70,1,7,0,,"11",,,0
"11233514975","07/11/2012 23:35:14","Z ",59,1,"8743",8,"270222",240,2,14,1,,,,,0
"11233540976","07/11/2012 23:35:40","M ",59,1,"8743",8,"270222",240,2,40,0,,"11",,,0
"11233614977","07/11/2012 23:36:14","Z ",59,5,"8682",3,"270269",496,1,14,1,,,,,0
"11233644978","07/11/2012 23:36:44","Z ",59,1,"8743",8,"270222",289,2,44,1,,,,,0
"11233653979","07/11/2012 23:36:53","Z ",59,5,"8682",3,"270269",900,1,-7,1,,,,,0
"11233659980","07/11/2012 23:36:59","M ",59,1,"8743",8,"270222",289,2,59,0,,"11",,,0
"11233745981","07/11/2012 23:37:45","Z ",59,1,"8743",8,"270222",580,2,-15,1,,,,,0
"11233807982","07/11/2012 23:38:07","Z ",59,5,"8682",3,"270269",690,1,7,1,,,,,0
"11233816983","07/11/2012 23:38:16","M ",59,1,"8743",8,"270222",580,2,16,0,,"11",,,0
"11233816984","07/11/2012 23:38:16","M ",59,5,"8682",3,"270269",690,1,16,0,,"11",,,0
"11233845985","07/11/2012 23:38:45","Z ",56,4,"8557",1,"271025",866,1,-15,1,,,,,0
"11233848986","07/11/2012 23:38:48","Z ",59,1,"8743",8,"270222",567,2,-12,1,,,,,0
"11233911987","07/11/2012 23:39:11","Z ",59,5,"8682",3,"270269",848,1,11,1,,,,,0
"11233910988","07/11/2012 23:39:10","M ",56,4,"8557",1,"271025",866,1,10,0,,"11",,,0
"11233915989","07/11/2012 23:39:15","M ",59,1,"8743",8,"270222",567,2,15,0,,"11",,,0
"11233952990","07/11/2012 23:39:52","Z ",59,1,"8743",8,"270222",865,2,-8,1,,,,,0
"11233954991","07/11/2012 23:39:54","Z ",59,5,"8682",3,"270269",299,1,-6,1,,,,,0
"11234007992","07/11/2012 23:40:07","MK",59,1,"8743",8,"270222",865,2,7,0,,"11",,,0
"11234013993","07/11/2012 23:40:13","Z ",56,4,"8557",1,"271025",433,1,13,1,,,,,0
"11234020994","07/11/2012 23:40:20","V+",54,5,"8366",1,"270857",0,0,0,0,,,,,0
"11233824995","07/11/2012 23:38:24","Z ",54,5,"8366",1,"270857",1019,2,-12816,0,,,,,0
"11234020996","07/11/2012 23:40:20","PP",54,5,"8366",1,"270857",0,0,0,0,"3BE","090712","00BD","0002",0
"11234020997","07/11/2012 23:40:20","P+",54,5,"8366",1,"270857",0,0,0,0,"54","54",,,0
"11234051998","07/11/2012 23:40:51","Z ",59,1,"8743",8,"270222",394,2,-9,1,,,,,0
"11234054999","07/11/2012 23:40:54","Z ",59,5,"8682",3,"270269",849,1,-6,1,,,,,0
"11234116000","07/11/2012 23:41:16","M ",59,1,"8743",8,"270222",394,2,16,0,,"11",,,0
"11234153001","07/11/2012 23:41:53","Z ",59,5,"8682",3,"270269",921,1,-7,1,,,,,0
"11234155002","07/11/2012 23:41:55","Z ",56,4,"8557",1,"271025",597,1,55,1,,,,,0
"11234211003","07/11/2012 23:42:11","Z ",59,1,"8743",8,"270222",395,2,11,1,,,,,0
"11234219004","07/11/2012 23:42:19","M ",56,4,"8557",1,"271025",597,1,79,0,,"11",,,0
"11234226005","07/11/2012 23:42:26","M ",59,1,"8743",8,"270222",395,2,26,0,,"11",,,0
"11234307006","07/11/2012 23:43:07","V+",52,5,"8360",1,"270871",0,0,0,0,,,,,0
"11234128007","07/11/2012 23:41:28","Z ",52,5,"8360",1,"270871",946,2,-11612,0,,,,,0
"11234307008","07/11/2012 23:43:07","PP",52,5,"8360",1,"270871",0,0,0,0,"3BE","090712","00BD","0002",0
"11234307009","07/11/2012 23:43:07","P+",52,5,"8360",1,"270871",0,0,0,0,"52","52",,,0
"11234320010","07/11/2012 23:43:20","Z ",59,1,"8743",8,"270222",113,2,20,1,,,,,0
"11234345011","07/11/2012 23:43:45","M ",59,1,"8743",8,"270222",113,2,45,0,,"11",,,0
"11234447012","07/11/2012 23:44:47","Z ",59,1,"8743",8,"270222",236,2,-13,1,,,,,0
"11234451013","07/11/2012 23:44:51","Z ",59,5,"8682",3,"270269",373,2,51,1,,,,,0
"11234503014","07/11/2012 23:45:03","Z ",56,4,"8557",1,"271025",530,1,63,1,,,,,0
"11234514015","07/11/2012 23:45:14","M ",59,1,"8743",8,"270222",236,2,14,0,,"11",,,0
"11234556016","07/11/2012 23:45:56","Z ",56,4,"8557",1,"271025",503,1,56,1,,,,,0
"11234558017","07/11/2012 23:45:58","Z ",59,1,"8743",8,"270222",47,2,-2,1,,,,,0
"11234613018","07/11/2012 23:46:13","Z ",59,5,"8682",3,"270269",469,2,13,1,,,,,0
"11234630019","07/11/2012 23:46:30","M ",59,1,"8743",8,"270222",47,2,30,0,,"11",,,0
"11234657020","07/11/2012 23:46:57","Z ",56,4,"8557",1,"271025",152,2,-3,1,,,,,0
"11234710021","07/11/2012 23:47:10","Z ",59,5,"8682",3,"270269",34,2,10,1,,,,,0
"11234726022","07/11/2012 23:47:26","Z ",59,1,"8743",8,"270222",612,2,-34,1,,,,,0
"11234736023","07/11/2012 23:47:36","PP",59,1,"8743",8,"270222",0,0,0,0,"3BE","090712","00BD","0002",0
"11234736024","07/11/2012 23:47:36","P+",59,1,"8743",8,"270222",0,0,0,0,"459","459",,,0
"11234755025","07/11/2012 23:47:55","M ",59,5,"8682",3,"270269",34,2,55,0,,"11",,,0
"11234758026","07/11/2012 23:47:58","MP",59,1,"8743",8,"270222",612,2,-2,0,,"11",,,0
"11234807027","07/11/2012 23:48:07","Z ",56,4,"8557",1,"271025",559,2,7,1,,,,,0
"11234831028","07/11/2012 23:48:31","Z ",52,5,"8360",1,"270871",945,2,-11189,1,"FD",,,,0
"11234840029","07/11/2012 23:48:40","V+",55,4,"8745",8,"270173",0,0,0,0,,,,,0
"11234521030","07/11/2012 23:45:21","Z ",55,4,"8745",8,"270173",807,2,-10839,0,,,,,0
"11234840031","07/11/2012 23:48:40","PP",55,4,"8745",8,"270173",0,0,0,0,"3BE","090712","00BD","0002",0
"11234840032","07/11/2012 23:48:40","P+",55,4,"8745",8,"270173",0,0,0,0,"55","55",,,0
"11234842033","07/11/2012 23:48:42","V+",53,5,"8547",2,"270114",0,0,0,0,,,,,0
"11234842034","07/11/2012 23:48:42","PP",53,5,"8547",2,"270114",0,0,0,0,"3BE","090712","00BD","0002",0
"11234842035","07/11/2012 23:48:42","P+",53,5,"8547",2,"270114",0,0,0,0,"9253","53",,,0
"11234906036","07/11/2012 23:49:06","Z ",59,5,"8682",3,"270269",512,2,66,1,,,,,0
"11234938037","07/11/2012 23:49:38","V+",57,1,"8633",5,"270418",0,0,0,0,,,,,0
"11234828038","07/11/2012 23:48:28","Z ",57,1,"8633",5,"270418",31,2,-9932,0,,,,,0
"11234938039","07/11/2012 23:49:38","PP",57,1,"8633",5,"270418",0,0,0,0,"3BE","090712","00BD","0002",0
"11234938040","07/11/2012 23:49:38","P+",57,1,"8633",5,"270418",0,0,0,0,"457","457",,,0
"11234937041","07/11/2012 23:49:37","Z ",56,4,"8557",1,"271025",376,2,-23,1,,,,,0
"11234943042","07/11/2012 23:49:43","Z ",53,1,"8445",2,"270376",651,1,-17,1,,,,,0
"11234957043","07/11/2012 23:49:57","V+",54,1,"8407",4,"270608",0,0,0,0,,,,,0
"11234710044","07/11/2012 23:47:10","Z ",54,1,"8407",4,"270608",72,2,-10370,0,,,,,0
