"Rec_id","Datum","Kod","LnNo","PorNo","EvCislo","Vozovna","FyzAdresa","A","B","C","D","E","F","G","H","Zapsano"
"15014638141","07/15/2012 01:46:38","Z ",57,6,"8166",7,"270817",163,2,38,1,,,,,0
"15014638142","07/15/2012 01:46:38","Z ",53,3,"8301",4,"270821",433,2,38,1,,,,,0
"15014644143","07/15/2012 01:46:44","Z ",57,3,"8650",5,"270532",237,2,-16,1,,,,,0
"15014646144","07/15/2012 01:46:46","MK",52,3,"8230",4,"270574",5449,2,166,0,,"11",,,0
"15014646145","07/15/2012 01:46:46","MR",55,3,"8430",2,"270954",8320,1,,0,,"11",,,0
"15014649146","07/15/2012 01:46:49","Z ",55,6,"8321",4,"270784",34,2,109,1,,,,,0
"15014650147","07/15/2012 01:46:50","Z ",55,7,"8634",5,"270397",83,1,-10,1,,,,,0
"15014650148","07/15/2012 01:46:50","Z ",56,6,"8173",7,"270813",187,2,50,1,,,,,0
"15014651149","07/15/2012 01:46:51","Z ",58,6,"8744",8,"270220",997,2,51,1,,,,,0
"15014653150","07/15/2012 01:46:53","Z ",56,4,"8158",7,"270819",867,1,53,1,,,,,0
"15014652151","07/15/2012 01:46:52","M ",52,6,"8563",1,"270253",652,2,112,0,,"11",,,0
"15014655152","07/15/2012 01:46:55","Z ",51,4,"8623",5,"271005",480,1,-65,1,,,,,0
"15014656153","07/15/2012 01:46:56","Z ",58,3,"8674",3,"270611",580,2,-4,1,,,,,0
"15014657154","07/15/2012 01:46:57","Z ",59,7,"8641",5,"270068",483,2,-3,1,,,,,0
"15014702155","07/15/2012 01:47:02","Z ",52,2,"8407",4,"270608",947,1,2,1,,,,,0
"15014703156","07/15/2012 01:47:03","MK",56,1,"8319",4,"270628",523,5,63,0,,"11",,,0
"15014704157","07/15/2012 01:47:04","Z ",53,4,"8431",2,"270288",593,1,4,1,,,,,0
"15014703158","07/15/2012 01:47:03","MK",54,1,"8389",4,"270645",5040,3,3,0,,"11",,,0
"15014706159","07/15/2012 01:47:06","Z ",54,3,"8556",1,"270316",237,2,6,1,,,,,0
"15014708160","07/15/2012 01:47:08","Z ",56,3,"8231",4,"270540",237,2,8,1,,,,,0
"15014704161","07/15/2012 01:47:04","MK",57,4,"8344",7,"270822",366,1,4,0,,"11",,,0
"15014710162","07/15/2012 01:47:10","Z ",55,4,"8713",8,"270478",861,1,10,1,,,,,0
"15014712163","07/15/2012 01:47:12","Z ",53,1,"8458",2,"270860",483,2,12,1,,,,,0
"15014711164","07/15/2012 01:47:11","Z ",58,1,"8661",3,"270666",113,1,71,1,,,,,0
"15014712165","07/15/2012 01:47:12","Z ",57,1,"8636",5,"270303",627,1,72,1,,,,,0
"15014713166","07/15/2012 01:47:13","Z ",52,1,"8360",1,"270871",1072,2,-47,1,,,,,0
"15014713167","07/15/2012 01:47:13","MK",59,4,"8692",3,"270387",1040,1,13,0,,"11",,,0
"15014721168","07/15/2012 01:47:21","Z ",54,7,"8676",3,"270585",5115,4,21,1,,,,,0
"15014722169","07/15/2012 01:47:22","Z ",51,2,"8339",7,"270542",1072,2,-38,1,,,,,0
"15014719170","07/15/2012 01:47:19","M ",56,4,"8158",7,"270819",867,1,79,0,,"11",,,0
"15014724171","07/15/2012 01:47:24","Z ",52,6,"8563",1,"270253",72,2,0,1,,,,,0
"15014728172","07/15/2012 01:47:28","MK",57,6,"8166",7,"270817",163,2,88,0,,"11",,,0
"15014731173","07/15/2012 01:47:31","Z ",52,3,"8230",4,"270574",71,2,151,1,,,,,0
"15014727174","07/15/2012 01:47:27","MP",57,5,"8174",7,"270359",31,2,807,0,,"11",,,0
"15014729175","07/15/2012 01:47:29","M ",58,3,"8674",3,"270611",580,2,29,0,,"11",,,0
"15014732176","07/15/2012 01:47:32","M ",55,6,"8321",4,"270784",34,2,152,0,,"11",,,0
"15014733177","07/15/2012 01:47:33","M ",57,3,"8650",5,"270532",237,2,33,0,,"11",,,0
"15014735178","07/15/2012 01:47:35","Z ",58,6,"8744",8,"270220",484,2,35,1,,,,,0
"15014737179","07/15/2012 01:47:37","Z ",59,3,"8680",3,"270448",680,2,97,1,,,,,0
"15014736180","07/15/2012 01:47:36","M ",58,1,"8661",3,"270666",113,1,96,0,,"11",,,0
"15014745181","07/15/2012 01:47:45","Z ",54,4,"8562",1,"270177",365,1,45,1,,,,,0
"15014747182","07/15/2012 01:47:47","Z ",52,2,"8407",4,"270608",948,1,-13,1,,,,,0
"15014748183","07/15/2012 01:47:48","Z ",59,1,"8738",8,"270254",921,2,108,1,,,,,0
"15014745184","07/15/2012 01:47:45","M ",56,3,"8231",4,"270540",237,2,45,0,,"11",,,0
"15014748185","07/15/2012 01:47:48","Z ",54,1,"8389",4,"270645",901,1,-12,1,,,,,0
"15014751186","07/15/2012 01:47:51","Z ",58,3,"8674",3,"270611",567,2,-9,1,,,,,0
"15014757187","07/15/2012 01:47:57","Z ",55,7,"8634",5,"270397",724,1,-3,1,,,,,0
"15014759188","07/15/2012 01:47:59","Z ",53,3,"8301",4,"270821",866,2,0,1,,,,,0
"15014759189","07/15/2012 01:47:59","Z ",57,4,"8344",7,"270822",362,1,-1,1,,,,,0
"15014759190","07/15/2012 01:47:59","MK",54,7,"8676",3,"270585",5115,4,59,0,,"11",,,0
"15014803191","07/15/2012 01:48:03","Z ",55,3,"8430",2,"270954",237,2,63,1,,,,,0
"15014801192","07/15/2012 01:48:01","M ",54,3,"8556",1,"270316",237,2,61,0,,"11",,,0
"15014803193","07/15/2012 01:48:03","MK",52,1,"8360",1,"270871",1072,2,3,0,,"11",,,0
"15014807194","07/15/2012 01:48:07","Z ",55,4,"8713",8,"270478",779,1,7,1,,,,,0
"15014807195","07/15/2012 01:48:07","Z ",52,4,"8745",8,"270173",460,3,-53,1,,,,,0
"15014810196","07/15/2012 01:48:10","Z ",56,1,"8319",4,"270628",504,1,70,1,,,,,0
"15015151317","07/15/2012 01:51:51","Z ",57,1,"8636",5,"270303",190,1,51,1,,,,,0
"15015151318","07/15/2012 01:51:51","M ",56,3,"8231",4,"270540",190,2,111,0,,"11",,,0
"15015151319","07/15/2012 01:51:51","M ",57,6,"8166",7,"270817",46,2,111,0,,"11",,,0
"15015155320","07/15/2012 01:51:55","Z ",55,7,"8634",5,"270397",237,1,-5,1,,,,,0
"15015157321","07/15/2012 01:51:57","Z ",52,3,"8230",4,"270574",1006,2,117,1,,,,,0
"15015155322","07/15/2012 01:51:55","M ",58,3,"8674",3,"270611",395,2,55,0,,"11",,,0
"15015157323","07/15/2012 01:51:57","Z ",59,3,"8680",3,"270448",713,2,117,1,,,,,0
"15015200324","07/15/2012 01:52:00","Z ",53,1,"8458",2,"270860",593,2,60,1,,,,,0
"15015203325","07/15/2012 01:52:03","Z ",56,4,"8158",7,"270819",187,1,-57,1,,,,,0
"15015201326","07/15/2012 01:52:01","MR",55,6,"8321",4,"270784",8110,1,,0,,"11",,,0
"15015204327","07/15/2012 01:52:04","M ",55,3,"8430",2,"270954",876,2,124,0,,"11",,,0
"15015204328","07/15/2012 01:52:04","MK",58,4,"8603",5,"270438",1072,1,4,0,,"11",,,0
"15015205329","07/15/2012 01:52:05","MK",58,6,"8744",8,"270220",142,2,5,0,,"11",,,0
"15015204330","07/15/2012 01:52:04","MK",58,4,"8603",5,"270438",1072,1,4,0,,"11",,,0
