"Rec_id","Datum","Kod","LnNo","PorNo","EvCislo","Vozovna","FyzAdresa","A","B","C","D","E","F","G","H","Zapsano"
"31214317977","07/31/2012 21:43:17","P+",55,89,"9221",4,"271047",0,0,0,0,"1","1",,,0
"31225103978","07/31/2012 22:51:03","V+",57,4,"8166",7,"270817",0,0,0,0,,,,,0
"31225103979","07/31/2012 22:51:03","PP",57,4,"8166",7,"270817",0,0,0,0,"3BE","260712","00BD","0002",0
"31225103980","07/31/2012 22:51:03","P+",57,4,"8166",7,"270817",0,0,0,0,"7335","257",,,0
"31225812981","07/31/2012 22:58:12","Z ",57,4,"8166",7,"270817",868,3,-168,1,,,,,0
"31230001982","07/31/2012 23:00:01","V+",59,1,"8736",8,"270243",0,0,0,0,,,,,0
"31230001983","07/31/2012 23:00:01","PP",59,1,"8736",8,"270243",0,0,0,0,"3BE","260712","00BD","0002",0
"31230001984","07/31/2012 23:00:01","P+",59,1,"8736",8,"270243",0,0,0,0,"9059","359",,,0
"31230103985","07/31/2012 23:01:03","MK",57,4,"8166",7,"270817",2670,3,3,0,,"11",,,0
"31230200986","07/31/2012 23:02:00","Z ",57,4,"8166",7,"270817",868,3,60,1,,,,,0
"31230215987","07/31/2012 23:02:15","Z ",57,4,"8166",7,"270817",283,1,15,1,,,,,0
"31230413988","07/31/2012 23:04:13","Z ",57,4,"8166",7,"270817",462,1,73,1,,,,,0
"31230532989","07/31/2012 23:05:32","Z!",59,1,"8736",8,"270243",957,4,,0,,,,,0
"31230607990","07/31/2012 23:06:07","Z ",57,4,"8166",7,"270817",73,1,127,1,,,,,0
"31230618991","07/31/2012 23:06:18","Z ",57,4,"8166",7,"270817",943,1,18,1,,,,,0
"31230732992","07/31/2012 23:07:32","Z ",57,4,"8166",7,"270817",157,1,32,1,,,,,0
"31230813993","07/31/2012 23:08:13","Z ",57,4,"8166",7,"270817",40,1,13,1,,,,,0
"31230906994","07/31/2012 23:09:06","Z ",57,4,"8166",7,"270817",130,1,6,1,,,,,0
"31231244995","07/31/2012 23:12:44","Z ",57,4,"8166",7,"270817",757,1,104,1,,,,,0
"31231311996","07/31/2012 23:13:11","MK",57,4,"8166",7,"270817",321,1,11,0,,"11",,,0
"31231406997","07/31/2012 23:14:06","Z ",57,4,"8166",7,"270817",250,3,6,1,,,,,0
"31231441998","07/31/2012 23:14:41","V+",51,1,"8158",7,"270819",0,0,0,0,,,,,0
"31231318999","07/31/2012 23:13:18","Z ",51,1,"8158",7,"270819",85,2,-9342,0,,,,,0
"31231441000","07/31/2012 23:14:41","PP",51,1,"8158",7,"270819",0,0,0,0,"3BE","260712","00BD","0002",0
"31231441001","07/31/2012 23:14:41","P+",51,1,"8158",7,"270819",0,0,0,0,"351","351",,,0
"31231612002","07/31/2012 23:16:12","V+",59,5,"8662",3,"270453",0,0,0,0,,,,,0
"31231612003","07/31/2012 23:16:12","PP",59,5,"8662",3,"270453",0,0,0,0,"3BE","260712","00BD","0002",0
"31231612004","07/31/2012 23:16:12","P+",59,5,"8662",3,"270453",0,0,0,0,"9559","59",,,0
"31231727005","07/31/2012 23:17:27","Z ",57,4,"8166",7,"270817",163,1,-33,1,,,,,0
"31231843006","07/31/2012 23:18:43","MK",57,4,"8166",7,"270817",163,1,43,0,,"11",,,0
"31231946007","07/31/2012 23:19:46","Z ",57,4,"8166",7,"270817",187,1,-14,1,,,,,0
"31232021008","07/31/2012 23:20:21","Z ",59,1,"8736",8,"270243",957,3,-39,1,,,,,0
"31232104009","07/31/2012 23:21:04","M ",59,1,"8736",8,"270243",957,3,4,0,,"11",,,0
"31232132010","07/31/2012 23:21:32","Z!",59,5,"8662",3,"270453",807,2,,0,,,,,0
"31232137011","07/31/2012 23:21:37","Z ",59,1,"8736",8,"270243",184,3,37,1,,,,,0
"31232222012","07/31/2012 23:22:22","Z ",57,4,"8166",7,"270817",360,1,-38,1,,,,,0
"31232223013","07/31/2012 23:22:23","Z ",59,1,"8736",8,"270243",319,1,23,1,,,,,0
"31232254014","07/31/2012 23:22:54","M ",57,4,"8166",7,"270817",360,1,-6,0,,"11",,,1
"31232314015","07/31/2012 23:23:14","Z ",59,1,"8736",8,"270243",1044,1,14,1,,,,,0
"31232401016","07/31/2012 23:24:01","Z ",59,1,"8736",8,"270243",302,1,1,1,,,,,0
"31232424017","07/31/2012 23:24:24","Z ",57,4,"8166",7,"270817",361,1,-36,1,,,,,0
