"Rec_id","Datum","Kod","LnNo","PorNo","EvCislo","Vozovna","FyzAdresa","A","B","C","D","E","F","G","H","Zapsano"
"16225904245","07/16/2012 22:59:04","V+",59,1,"8744",8,"270220",0,0,0,0,,,,,0
"16225904246","07/16/2012 22:59:04","PP",59,1,"8744",8,"270220",0,0,0,0,"3BE","090712","00BD","0002",0
"16225904247","07/16/2012 22:59:04","P+",59,1,"8744",8,"270220",0,0,0,0,"9059","459",,,0
"16230432248","07/16/2012 23:04:32","Z!",59,1,"8744",8,"270220",957,4,,0,,,,,0
"16231540249","07/16/2012 23:15:40","V+",59,5,"8681",3,"270936",0,0,0,0,,,,,0
"16231540250","07/16/2012 23:15:40","PP",59,5,"8681",3,"270936",0,0,0,0,"3BE","090712","00BD","0002",0
"16231540251","07/16/2012 23:15:40","P+",59,5,"8681",3,"270936",0,0,0,0,"9559","459",,,0
"16231848252","07/16/2012 23:18:48","V+",51,1,"8173",7,"270813",0,0,0,0,,,,,0
"16231556253","07/16/2012 23:15:56","Z ",51,1,"8173",7,"270813",85,2,-9184,0,,,,,0
"16231848254","07/16/2012 23:18:48","PP",51,1,"8173",7,"270813",0,0,0,0,"3BE","110712","00BD","0002",0
"16231848255","07/16/2012 23:18:48","P+",51,1,"8173",7,"270813",0,0,0,0,"351","351",,,0
"16232119256","07/16/2012 23:21:19","Z ",59,1,"8744",8,"270220",957,3,19,1,,,,,0
"16232132257","07/16/2012 23:21:32","Z!",59,5,"8681",3,"270936",807,2,,0,,,,,0
"16232139258","07/16/2012 23:21:39","M ",59,1,"8744",8,"270220",957,3,39,0,,"11",,,0
"16232221259","07/16/2012 23:22:21","Z ",59,1,"8744",8,"270220",184,3,81,1,,,,,0
"16232303260","07/16/2012 23:23:03","Z ",59,1,"8744",8,"270220",319,1,63,1,,,,,0
"16232350261","07/16/2012 23:23:50","Z ",59,1,"8744",8,"270220",1044,1,50,1,,,,,0
"16232444262","07/16/2012 23:24:44","Z ",59,1,"8744",8,"270220",302,1,44,1,,,,,0
"16232454263","07/16/2012 23:24:54","M ",59,1,"8744",8,"270220",302,1,54,0,,"11",,,0
"16232555264","07/16/2012 23:25:55","V+",53,1,"8455",2,"270489",0,0,0,0,,,,,0
"16232404265","07/16/2012 23:24:04","Z ",53,1,"8455",2,"270489",651,2,-10196,0,,,,,0
"16232555266","07/16/2012 23:25:55","PP",53,1,"8455",2,"270489",0,0,0,0,"3BE","110712","00BD","0002",0
"16232555267","07/16/2012 23:25:55","P+",53,1,"8455",2,"270489",0,0,0,0,"53","53",,,0
"16232632268","07/16/2012 23:26:32","V+",56,4,"8158",7,"270819",0,0,0,0,,,,,0
"16232632269","07/16/2012 23:26:32","PP",56,4,"8158",7,"270819",0,0,0,0,"3BE","110712","00BD","0002",0
"16232632270","07/16/2012 23:26:32","P+",56,4,"8158",7,"270819",0,0,0,0,"9156","456",,,0
"16232717271","07/16/2012 23:27:17","V+",52,1,"8556",1,"270316",0,0,0,0,,,,,0
"16232555272","07/16/2012 23:25:55","Z ",52,1,"8556",1,"270316",72,2,-10205,0,,,,,0
"16232717273","07/16/2012 23:27:17","PP",52,1,"8556",1,"270316",0,0,0,0,"3BE","090712","00BD","0002",0
"16232717274","07/16/2012 23:27:17","P+",52,1,"8556",1,"270316",0,0,0,0,"52","52",,,0
"16232736275","07/16/2012 23:27:36","Z ",59,1,"8744",8,"270220",5002,9,36,1,,,,,0
"16232917276","07/16/2012 23:29:17","Z ",59,1,"8744",8,"270220",5040,3,17,1,,,,,0
"16232946277","07/16/2012 23:29:46","MK",59,1,"8744",8,"270220",5040,3,46,0,,"11",,,0
"16233011278","07/16/2012 23:30:11","Z ",59,1,"8744",8,"270220",1040,2,11,1,,,,,0
"16233017279","07/16/2012 23:30:17","Z ",59,5,"8681",3,"270936",807,1,-43,1,,,,,0
"16233043280","07/16/2012 23:30:43","MK",59,1,"8744",8,"270220",1040,2,43,0,,"11",,,0
"16233103281","07/16/2012 23:31:03","M ",59,5,"8681",3,"270936",807,1,3,0,,"11",,,0
"16233149282","07/16/2012 23:31:49","Z ",59,5,"8681",3,"270936",404,1,-11,1,,,,,0
"16233217283","07/16/2012 23:32:17","Z ",59,1,"8744",8,"270220",25,2,17,1,,,,,0
"16233232284","07/16/2012 23:32:32","Z!",56,4,"8158",7,"270819",866,2,,0,,,,,0
"16233239285","07/16/2012 23:32:39","Z ",59,5,"8681",3,"270936",358,1,-21,1,,,,,0
"16233318286","07/16/2012 23:33:18","Z ",59,1,"8744",8,"270220",805,2,18,1,,,,,0
"16233335287","07/16/2012 23:33:35","Z ",59,5,"8681",3,"270936",1071,11,-25,1,,,,,0
"16233409288","07/16/2012 23:34:09","Z ",59,1,"8744",8,"270220",254,2,9,1,,,,,0
"16233431289","07/16/2012 23:34:31","Z ",59,5,"8681",3,"270936",70,1,-29,1,,,,,0
"16233504290","07/16/2012 23:35:04","MK",59,5,"8681",3,"270936",70,1,4,0,,"11",,,0
"16233523291","07/16/2012 23:35:23","Z ",59,1,"8744",8,"270220",240,2,23,1,,,,,0
"16233539292","07/16/2012 23:35:39","M ",59,1,"8744",8,"270220",240,2,39,0,,"11",,,0
"16233553293","07/16/2012 23:35:53","Z ",59,5,"8681",3,"270936",496,1,-7,1,,,,,0
"16233608294","07/16/2012 23:36:08","V+",54,5,"8557",1,"271025",0,0,0,0,,,,,0
"16233503295","07/16/2012 23:35:03","Z ",54,5,"8557",1,"271025",1019,2,-13017,0,,,,,0
"16233608296","07/16/2012 23:36:08","PP",54,5,"8557",1,"271025",0,0,0,0,"3BE","090712","00BD","0002",0
"16233608297","07/16/2012 23:36:08","P+",54,5,"8557",1,"271025",0,0,0,0,"54","54",,,0
"16233632298","07/16/2012 23:36:32","Z ",59,5,"8681",3,"270936",900,1,-28,1,,,,,0
"16233639299","07/16/2012 23:36:39","Z ",59,1,"8744",8,"270220",289,2,39,1,,,,,0
"16233705300","07/16/2012 23:37:05","M ",59,1,"8744",8,"270220",289,2,65,0,,"11",,,0
"16233734301","07/16/2012 23:37:34","Z ",59,5,"8681",3,"270936",690,1,-26,1,,,,,0
"16233752302","07/16/2012 23:37:52","Z ",59,1,"8744",8,"270220",580,2,-8,1,,,,,0
"16233804303","07/16/2012 23:38:04","M ",59,5,"8681",3,"270936",690,1,4,0,,"11",,,0
"16233813304","07/16/2012 23:38:13","M ",59,1,"8744",8,"270220",580,2,13,0,,"11",,,0
"16233840305","07/16/2012 23:38:40","Z ",56,4,"8158",7,"270819",866,1,-20,1,,,,,0
"16233850306","07/16/2012 23:38:50","Z ",59,1,"8744",8,"270220",567,2,-10,1,,,,,0
"16233856307","07/16/2012 23:38:56","Z ",59,5,"8681",3,"270936",848,1,-4,1,,,,,0
"16233905308","07/16/2012 23:39:05","M ",59,1,"8744",8,"270220",567,2,5,0,,"11",,,0
"16233908309","07/16/2012 23:39:08","M ",56,4,"8158",7,"270819",866,1,8,0,,"11",,,0
"16233938310","07/16/2012 23:39:38","Z ",59,5,"8681",3,"270936",299,1,-22,1,,,,,0
"16233939311","07/16/2012 23:39:39","Z ",59,1,"8744",8,"270220",865,2,-21,1,,,,,0
"16234009312","07/16/2012 23:40:09","Z ",56,4,"8158",7,"270819",433,1,9,1,,,,,0
"16234014313","07/16/2012 23:40:14","MK",59,1,"8744",8,"270220",865,2,14,0,,"11",,,0
"16234027314","07/16/2012 23:40:27","Z ",59,5,"8681",3,"270936",849,1,-33,1,,,,,0
"16234104315","07/16/2012 23:41:04","Z ",59,1,"8744",8,"270220",394,2,4,1,,,,,0
"16234119316","07/16/2012 23:41:19","M ",59,1,"8744",8,"270220",394,2,19,0,,"11",,,0
"16234132317","07/16/2012 23:41:32","Z ",59,5,"8681",3,"270936",921,1,-28,1,,,,,0
"16234150318","07/16/2012 23:41:50","Z ",56,4,"8158",7,"270819",597,1,50,1,,,,,0
"16234212319","07/16/2012 23:42:12","Z ",59,1,"8744",8,"270220",395,2,12,1,,,,,0
"16234210320","07/16/2012 23:42:10","M ",56,4,"8158",7,"270819",597,1,70,0,,"11",,,0
"16234219321","07/16/2012 23:42:19","M ",59,1,"8744",8,"270220",395,2,19,0,,"11",,,0
"16234307322","07/16/2012 23:43:07","Z ",59,1,"8744",8,"270220",113,2,7,1,,,,,0
"16234332323","07/16/2012 23:43:32","M ",59,1,"8744",8,"270220",113,2,32,0,,"11",,,0
"16234410324","07/16/2012 23:44:10","Z ",56,4,"8158",7,"270819",530,1,10,1,,,,,0
"16234420325","07/16/2012 23:44:20","Z ",59,1,"8744",8,"270220",236,2,-40,1,,,,,0
"16234426326","07/16/2012 23:44:26","Z ",59,5,"8681",3,"270936",373,2,26,1,,,,,0
"16234440327","07/16/2012 23:44:40","M ",59,1,"8744",8,"270220",236,2,-20,0,,"11",,,1
"16234514328","07/16/2012 23:45:14","Z ",59,1,"8744",8,"270220",47,2,-46,1,,,,,0
"16234518329","07/16/2012 23:45:18","Z ",56,4,"8158",7,"270819",503,1,18,1,,,,,0
"16234540330","07/16/2012 23:45:40","Z ",59,5,"8681",3,"270936",469,2,-20,1,,,,,0
"16234539331","07/16/2012 23:45:39","M ",59,1,"8744",8,"270220",47,2,-21,0,,"11",,,1
"16234548332","07/16/2012 23:45:48","V+",51,2,"8338",7,"270070",0,0,0,0,,,,,0
"16234406333","07/16/2012 23:44:06","Z ",51,2,"8338",7,"270070",85,2,-9294,0,,,,,0
"16234548334","07/16/2012 23:45:48","PP",51,2,"8338",7,"270070",0,0,0,0,"3BE","110712","00BD","0002",0
"16234548335","07/16/2012 23:45:48","P+",51,2,"8338",7,"270070",0,0,0,0,"351","351",,,0
"16234604336","07/16/2012 23:46:04","V+",52,5,"8558",1,"271051",0,0,0,0,,,,,0
"16234145337","07/16/2012 23:41:45","Z ",52,5,"8558",1,"271051",946,2,-11595,0,,,,,0
"16234604338","07/16/2012 23:46:04","PP",52,5,"8558",1,"271051",0,0,0,0,"3BE","090712","00BD","0002",0
"16234604339","07/16/2012 23:46:04","P+",52,5,"8558",1,"271051",0,0,0,0,"52","52",,,0
