"Rec_id","Datum","Kod","LnNo","PorNo","EvCislo","Vozovna","FyzAdresa","A","B","C","D","E","F","G","H","Zapsano"
"21225927335","07/21/2012 22:59:27","V+",59,1,"8747",8,"270233",0,0,0,0,,,,,0
"21225927336","07/21/2012 22:59:27","PP",59,1,"8747",8,"270233",0,0,0,0,"3BE","090712","00BD","0002",0
"21225927337","07/21/2012 22:59:27","P+",59,1,"8747",8,"270233",0,0,0,0,"9059","459",,,0
"21230532338","07/21/2012 23:05:32","Z!",59,1,"8747",8,"270233",957,4,,0,,,,,0
"21231335339","07/21/2012 23:13:35","V+",51,1,"8338",7,"270070",0,0,0,0,,,,,0
"21231205340","07/21/2012 23:12:05","Z ",51,1,"8338",7,"270070",868,2,-9295,0,,,,,0
"21231335341","07/21/2012 23:13:35","PP",51,1,"8338",7,"270070",0,0,0,0,"3BE","180712","00BD","0002",0
"21231335342","07/21/2012 23:13:35","P+",51,1,"8338",7,"270070",0,0,0,0,"351","351",,,0
"21231437343","07/21/2012 23:14:37","V+",59,5,"8694",3,"270626",0,0,0,0,,,,,0
"21231437344","07/21/2012 23:14:37","PP",59,5,"8694",3,"270626",0,0,0,0,"3BE","090712","00BD","0002",0
"21231437345","07/21/2012 23:14:37","P+",59,5,"8694",3,"270626",0,0,0,0,"9559","459",,,0
"21231441346","07/21/2012 23:14:41","Z ",51,1,"8338",7,"270070",85,2,-9259,1,,,,,0
"21232009347","07/21/2012 23:20:09","Z ",59,1,"8747",8,"270233",957,3,-51,1,,,,,0
"21232032348","07/21/2012 23:20:32","Z!",59,5,"8694",3,"270626",807,2,,0,,,,,0
"21232111349","07/21/2012 23:21:11","M ",59,1,"8747",8,"270233",957,3,11,0,,"FA",,,0
"21232140350","07/21/2012 23:21:40","Z ",59,1,"8747",8,"270233",184,3,40,1,,,,,0
"21232236351","07/21/2012 23:22:36","Z ",59,1,"8747",8,"270233",319,1,36,1,,,,,0
"21232319352","07/21/2012 23:23:19","Z ",59,1,"8747",8,"270233",1044,1,19,1,,,,,0
"21232405353","07/21/2012 23:24:05","Z ",59,1,"8747",8,"270233",302,1,5,1,,,,,0
"21232415354","07/21/2012 23:24:15","M ",59,1,"8747",8,"270233",302,1,15,0,,"11",,,0
"21232531355","07/21/2012 23:25:31","V+",53,1,"8515",2,"270718",0,0,0,0,,,,,0
"21232405356","07/21/2012 23:24:05","Z ",53,1,"8515",2,"270718",651,2,-10195,0,,,,,0
"21232531357","07/21/2012 23:25:31","PP",53,1,"8515",2,"270718",0,0,0,0,"3BE","110712","00BD","0002",0
"21232531358","07/21/2012 23:25:31","P+",53,1,"8515",2,"270718",0,0,0,0,"53","53",,,0
"21232613359","07/21/2012 23:26:13","Z ",59,1,"8747",8,"270233",5002,9,-47,1,,,,,0
"21232629360","07/21/2012 23:26:29","V+",56,4,"8339",7,"270542",0,0,0,0,,,,,0
"21232629361","07/21/2012 23:26:29","PP",56,4,"8339",7,"270542",0,0,0,0,"3BE","180712","00BD","0002",0
"21232629362","07/21/2012 23:26:29","P+",56,4,"8339",7,"270542",0,0,0,0,"9156","456",,,0
