"Rec_id","Datum","Kod","LnNo","PorNo","EvCislo","Vozovna","FyzAdresa","A","B","C","D","E","F","G","H","Zapsano"
"12234009840","07/12/2012 23:40:09","Z ",59,1,"8713",8,"270478",865,2,9,1,,,,,0
"12234024841","07/12/2012 23:40:24","Z ",59,5,"8674",3,"270611",849,1,-36,1,,,,,0
"12234022842","07/12/2012 23:40:22","MK",59,1,"8713",8,"270478",865,2,22,0,,"11",,,0
"12234101843","07/12/2012 23:41:01","Z ",59,1,"8713",8,"270478",394,2,1,1,,,,,0
"12234125844","07/12/2012 23:41:25","Z ",56,4,"8344",7,"270822",597,1,25,1,,,,,0
"12234126845","07/12/2012 23:41:26","M ",59,1,"8713",8,"270478",394,2,26,0,,"11",,,0
"12234130846","07/12/2012 23:41:30","Z ",59,5,"8674",3,"270611",921,1,-30,1,,,,,0
"12234152847","07/12/2012 23:41:52","M ",56,4,"8344",7,"270822",597,1,52,0,,"11",,,0
"12234215848","07/12/2012 23:42:15","Z ",59,1,"8713",8,"270478",395,2,15,1,,,,,0
"12234230849","07/12/2012 23:42:30","M ",59,1,"8713",8,"270478",395,2,30,0,,"11",,,0
"12234326850","07/12/2012 23:43:26","Z ",59,1,"8713",8,"270478",113,2,26,1,,,,,0
"12234340851","07/12/2012 23:43:40","V+",52,5,"8560",1,"270201",0,0,0,0,,,,,0
"12234150852","07/12/2012 23:41:50","Z ",52,5,"8560",1,"270201",946,2,-11590,0,,,,,0
"12234340853","07/12/2012 23:43:40","PP",52,5,"8560",1,"270201",0,0,0,0,"3BE","090712","00BD","0002",0
"12234340854","07/12/2012 23:43:40","P+",52,5,"8560",1,"270201",0,0,0,0,"952","952",,,0
"12234346855","07/12/2012 23:43:46","Z ",56,4,"8344",7,"270822",530,1,-14,1,,,,,0
"12234350856","07/12/2012 23:43:50","Z ",59,5,"8674",3,"270611",373,2,-10,1,,,,,0
"12234348857","07/12/2012 23:43:48","M ",59,1,"8713",8,"270478",113,2,48,0,,"11",,,0
"12234451858","07/12/2012 23:44:51","V+",55,4,"8743",8,"270222",0,0,0,0,,,,,0
"12234300859","07/12/2012 23:43:00","Z ",55,4,"8743",8,"270222",807,2,-10980,0,,,,,0
"12234451860","07/12/2012 23:44:51","PP",55,4,"8743",8,"270222",0,0,0,0,"3BE","090712","00BD","0002",0
"12234451861","07/12/2012 23:44:51","P+",55,4,"8743",8,"270222",0,0,0,0,"55","55",,,0
"12234451862","07/12/2012 23:44:51","Z ",59,1,"8713",8,"270478",236,2,-9,1,,,,,0
"12234503863","07/12/2012 23:45:03","Z ",56,4,"8344",7,"270822",503,1,3,1,,,,,0
"12234506864","07/12/2012 23:45:06","Z ",59,5,"8674",3,"270611",469,2,-54,1,,,,,0
"12234511865","07/12/2012 23:45:11","V+",54,1,"8389",4,"270645",0,0,0,0,,,,,0
"12234436866","07/12/2012 23:44:36","Z ",54,1,"8389",4,"270645",72,2,-10524,0,,,,,0
"12234511867","07/12/2012 23:45:11","PP",54,1,"8389",4,"270645",0,0,0,0,"3BE","090712","00BD","0002",0
"12234511868","07/12/2012 23:45:11","P+",54,1,"8389",4,"270645",0,0,0,0,"54","54",,,0
"12234512869","07/12/2012 23:45:12","M ",59,1,"8713",8,"270478",236,2,12,0,,"11",,,0
"12234539870","07/12/2012 23:45:39","V+",51,2,"8158",7,"270819",0,0,0,0,,,,,0
"12234414871","07/12/2012 23:44:14","Z ",51,2,"8158",7,"270819",85,2,-9286,0,,,,,0
"12234539872","07/12/2012 23:45:39","PP",51,2,"8158",7,"270819",0,0,0,0,"3BE","110712","00BD","0002",0
"12234539873","07/12/2012 23:45:39","P+",51,2,"8158",7,"270819",0,0,0,0,"651","651",,,0
"12234557874","07/12/2012 23:45:57","Z ",59,1,"8713",8,"270478",47,2,-3,1,,,,,0
"12234614875","07/12/2012 23:46:14","Z ",56,4,"8344",7,"270822",152,2,-46,1,,,,,0
"12234621876","07/12/2012 23:46:21","Z ",59,5,"8674",3,"270611",34,2,-39,1,,,,,0
"12234622877","07/12/2012 23:46:22","M ",59,1,"8713",8,"270478",47,2,22,0,,"11",,,0
"12234643878","07/12/2012 23:46:43","M ",59,5,"8674",3,"270611",34,2,-17,0,,"11",,,1
"12234708879","07/12/2012 23:47:08","Z ",59,1,"8713",8,"270478",612,2,-52,1,,,,,0
"12234717880","07/12/2012 23:47:17","PP",59,1,"8713",8,"270478",0,0,0,0,"3BE","090712","00BD","0002",0
"12234717881","07/12/2012 23:47:17","P+",59,1,"8713",8,"270478",0,0,0,0,"59","59",,,0
"12234734882","07/12/2012 23:47:34","Z ",56,4,"8344",7,"270822",559,2,-26,1,,,,,0
"12234848883","07/12/2012 23:48:48","Z ",51,1,"8161",7,"270744",85,1,-12,1,,,,,0
"12234850884","07/12/2012 23:48:50","Z ",59,5,"8674",3,"270611",512,2,50,1,,,,,0
"12234902885","07/12/2012 23:49:02","Z ",56,4,"8344",7,"270822",376,2,-58,1,,,,,0
"12234902886","07/12/2012 23:49:02","MP",59,1,"8713",8,"270478",612,2,62,0,,"11",,,0
"12234907887","07/12/2012 23:49:07","MO",51,1,"8161",7,"270744",85,1,7,0,,"11",,,0
"12234931888","07/12/2012 23:49:31","Z ",52,5,"8560",1,"270201",945,2,-11129,1,"FD",,,,0
"12234938889","07/12/2012 23:49:38","Z ",53,1,"8430",2,"270954",651,1,-22,1,,,,,0
"12234939890","07/12/2012 23:49:39","Z ",51,1,"8161",7,"270744",868,1,-21,1,,,,,0
"12234940891","07/12/2012 23:49:40","Z ",59,5,"8674",3,"270611",837,2,0,1,,,,,0
"12234957892","07/12/2012 23:49:57","PP",59,5,"8674",3,"270611",0,0,0,0,"3BE","090712","00BD","0002",0
"12234957893","07/12/2012 23:49:57","P+",59,5,"8674",3,"270611",0,0,0,0,"459","459",,,0
"12235005894","07/12/2012 23:50:05","V+",53,5,"8455",2,"270489",0,0,0,0,,,,,0
"12235005895","07/12/2012 23:50:05","PP",53,5,"8455",2,"270489",0,0,0,0,"3BE","110712","00BD","0002",0
"12235005896","07/12/2012 23:50:05","P+",53,5,"8455",2,"270489",0,0,0,0,"9253","53",,,0
"12235004897","07/12/2012 23:50:04","MK",56,4,"8344",7,"270822",376,2,4,0,,"11",,,0
"12235006898","07/12/2012 23:50:06","MO",53,1,"8430",2,"270954",651,1,6,0,,"11",,,0
"12235021899","07/12/2012 23:50:21","MR",59,5,"8674",3,"270611",8140,1,,0,,"11",,,0
"12235032900","07/12/2012 23:50:32","Z ",51,1,"8161",7,"270744",283,1,-28,1,,,,,0
"12235044901","07/12/2012 23:50:44","V+",58,5,"8734",8,"270501",0,0,0,0,,,,,0
"12235044902","07/12/2012 23:50:44","PP",58,5,"8734",8,"270501",0,0,0,0,"3BE","090712","00BD","0002",0
"12235044903","07/12/2012 23:50:44","P+",58,5,"8734",8,"270501",0,0,0,0,"9058","58",,,0
"12235037904","07/12/2012 23:50:37","MR",59,5,"8674",3,"270611",8150,1,,0,,"11",,,0
"12235053905","07/12/2012 23:50:53","V+",57,1,"8636",5,"270303",0,0,0,0,,,,,0
"12234916906","07/12/2012 23:49:16","Z ",57,1,"8636",5,"270303",31,2,-9884,0,,,,,0
"12235053907","07/12/2012 23:50:53","PP",57,1,"8636",5,"270303",0,0,0,0,"3BE","090712","00BD","0002",0
"12235053908","07/12/2012 23:50:53","P+",57,1,"8636",5,"270303",0,0,0,0,"457","457",,,0
"12235054909","07/12/2012 23:50:54","MP",57,1,"8636",5,"270303",31,2,-9786,0,,"11",,,0
"12235103910","07/12/2012 23:51:03","Z ",53,1,"8430",2,"270954",467,1,3,1,,,,,0
"12235138911","07/12/2012 23:51:38","Z ",56,4,"8344",7,"270822",550,2,38,1,,,,,0
"12235205912","07/12/2012 23:52:05","Z ",53,1,"8430",2,"270954",740,1,5,1,,,,,0
"12235214913","07/12/2012 23:52:14","V+",55,1,"8449",2,"270422",0,0,0,0,,,,,0
"12235214914","07/12/2012 23:52:14","PP",55,1,"8449",2,"270422",0,0,0,0,"3BE","110712","00BD","0002",0
"12235214915","07/12/2012 23:52:14","P+",55,1,"8449",2,"270422",0,0,0,0,"55","55",,,0
"12235225916","07/12/2012 23:52:25","Z ",56,4,"8344",7,"270822",183,2,25,1,,,,,0
"12235232917","07/12/2012 23:52:32","Z ",51,1,"8161",7,"270744",462,1,32,1,,,,,0
"12235308918","07/12/2012 23:53:08","Z ",53,1,"8430",2,"270954",78,1,8,1,,,,,0
"12235318919","07/12/2012 23:53:18","Z ",51,1,"8161",7,"270744",73,1,18,1,,,,,0
"12235318920","07/12/2012 23:53:18","MO",52,1,"8558",1,"271051",72,1,18,0,,"11",,,0
"12235330921","07/12/2012 23:53:30","MK",53,1,"8430",2,"270954",78,1,30,0,,"11",,,0
"12235347922","07/12/2012 23:53:47","Z ",55,4,"8743",8,"270222",807,1,-13,1,,,,,0
"12235358923","07/12/2012 23:53:58","Z ",52,1,"8558",1,"271051",652,1,-2,1,,,,,0
"12235404924","07/12/2012 23:54:04","MO",55,4,"8743",8,"270222",807,1,4,0,,"11",,,0
"12235414925","07/12/2012 23:54:14","Z ",56,4,"8344",7,"270822",751,2,14,1,,,,,0
"12235420926","07/12/2012 23:54:20","V+",59,6,"8681",3,"270936",0,0,0,0,,,,,0
"12235420927","07/12/2012 23:54:20","PP",59,6,"8681",3,"270936",0,0,0,0,"3BE","090712","00BD","0002",0
"12235420928","07/12/2012 23:54:20","P+",59,6,"8681",3,"270936",0,0,0,0,"9559","459",,,0
"12235420929","07/12/2012 23:54:20","Z ",53,1,"8430",2,"270954",314,1,20,1,,,,,0
"12235444930","07/12/2012 23:54:44","V+",56,1,"8385",4,"270904",0,0,0,0,,,,,0
"12235230931","07/12/2012 23:52:30","Z ",56,1,"8385",4,"270904",541,2,-9510,0,,,,,0
"12235444932","07/12/2012 23:54:44","PP",56,1,"8385",4,"270904",0,0,0,0,"3BE","090712","00BD","0002",0
"12235444933","07/12/2012 23:54:44","P+",56,1,"8385",4,"270904",0,0,0,0,"456","456",,,0
"12235501934","07/12/2012 23:55:01","Z ",52,1,"8558",1,"271051",135,1,1,1,,,,,0
"12235506935","07/12/2012 23:55:06","Z ",51,1,"8161",7,"270744",943,1,6,1,,,,,0
"12235507936","07/12/2012 23:55:07","Z ",53,1,"8430",2,"270954",676,1,7,1,,,,,0
"12235510937","07/12/2012 23:55:10","Z ",55,4,"8743",8,"270222",404,1,10,1,,,,,0
"12235525938","07/12/2012 23:55:25","V+",58,1,"8665",3,"270549",0,0,0,0,,,,,0
"12235421939","07/12/2012 23:54:21","Z ",58,1,"8665",3,"270549",694,2,-9759,0,,,,,0
"12235525940","07/12/2012 23:55:25","PP",58,1,"8665",3,"270549",0,0,0,0,"3BE","090712","00BD","0002",0
"12235525941","07/12/2012 23:55:25","P+",58,1,"8665",3,"270549",0,0,0,0,"358","358",,,0
"12235529942","07/12/2012 23:55:29","Z ",52,5,"8560",1,"270201",946,2,-10771,1,"D",,,,0
"12235531943","07/12/2012 23:55:31","Z ",52,5,"8560",1,"270201",945,2,-10769,1,"FD",,,,0
"12235529944","07/12/2012 23:55:29","Z!",53,5,"8455",2,"270489",508,2,,0,,,,,0
"12235533945","07/12/2012 23:55:33","Z ",55,4,"8743",8,"270222",358,1,-27,1,,,,,0
"12235621946","07/12/2012 23:56:21","Z ",56,4,"8344",7,"270822",697,2,-39,1,,,,,0
"12235626947","07/12/2012 23:56:26","Z ",52,1,"8558",1,"271051",242,1,26,1,,,,,0
"12235633948","07/12/2012 23:56:33","Z!",58,5,"8734",8,"270501",957,4,,0,,,,,0
"12235644949","07/12/2012 23:56:44","Z ",55,4,"8743",8,"270222",1071,11,-16,1,,,,,0
"12235658950","07/12/2012 23:56:58","V+",58,4,"8615",5,"270982",0,0,0,0,,,,,0
"12235440951","07/12/2012 23:54:40","Z ",58,4,"8615",5,"270982",612,2,-9140,0,,,,,0
"12235658952","07/12/2012 23:56:58","PP",58,4,"8615",5,"270982",0,0,0,0,"3BE","090712","00BD","0002",0
"12235658953","07/12/2012 23:56:58","P+",58,4,"8615",5,"270982",0,0,0,0,"358","358",,,0
"12235659954","07/12/2012 23:56:59","Z ",53,1,"8430",2,"270954",675,1,59,1,,,,,0
"12235712955","07/12/2012 23:57:12","MP",56,4,"8344",7,"270822",697,2,12,0,,"11",,,0
"12235713956","07/12/2012 23:57:13","Z ",51,1,"8161",7,"270744",40,1,13,1,,,,,0
"12235717957","07/12/2012 23:57:17","V+",57,4,"8174",7,"270359",0,0,0,0,,,,,0
"12235717958","07/12/2012 23:57:17","PP",57,4,"8174",7,"270359",0,0,0,0,"3BE","110712","00BD","0002",0
"12235717959","07/12/2012 23:57:17","P+",57,4,"8174",7,"270359",0,0,0,0,"457","457",,,0
"12235727960","07/12/2012 23:57:27","Z!",59,1,"8713",8,"270478",612,1,,0,,,,,0
"12235731961","07/12/2012 23:57:31","Z ",58,5,"8734",8,"270501",957,3,-29,1,,,,,0
"12235732962","07/12/2012 23:57:32","Z ",55,1,"8449",2,"270422",864,4,-19888,1,"D",,,,0
"12235736963","07/12/2012 23:57:36","Z ",54,1,"8389",4,"270645",72,1,-24,1,,,,,0
"12235756964","07/12/2012 23:57:56","Z ",55,4,"8743",8,"270222",70,1,-4,1,,,,,0
"12235756965","07/12/2012 23:57:56","Z ",53,1,"8430",2,"270954",249,1,56,1,,,,,0
"12235800966","07/12/2012 23:58:00","Z ",51,1,"8161",7,"270744",130,1,0,1,,,,,0
"12235801967","07/12/2012 23:58:01","MO",54,1,"8389",4,"270645",72,1,1,0,,"11",,,0
"12235804968","07/12/2012 23:58:04","MO",59,1,"8713",8,"270478",612,3,4,0,,"11",,,0
"12235806969","07/12/2012 23:58:06","M ",58,5,"8734",8,"270501",957,3,6,0,,"11",,,0
"12235820970","07/12/2012 23:58:20","Z ",52,1,"8558",1,"271051",755,1,20,1,,,,,0
"12235821971","07/12/2012 23:58:21","MK",55,4,"8743",8,"270222",70,1,21,0,,"11",,,0
"12235832972","07/12/2012 23:58:32","M ",52,1,"8558",1,"271051",755,1,32,0,,"11",,,0
"12235838973","07/12/2012 23:58:38","Z ",59,1,"8713",8,"270478",47,1,-22,1,,,,,0
"12235841974","07/12/2012 23:58:41","PP",56,4,"8344",7,"270822",0,0,0,0,"3BE","110712","00BD","0002",0
"12235841975","07/12/2012 23:58:41","P+",56,4,"8344",7,"270822",0,0,0,0,"456","456",,,0
"12235846976","07/12/2012 23:58:46","Z ",58,5,"8734",8,"270501",184,3,46,1,,,,,0
"12235854977","07/12/2012 23:58:54","Z ",54,1,"8389",4,"270645",652,1,-6,1,,,,,0
"12235859978","07/12/2012 23:58:59","M ",59,1,"8713",8,"270478",47,1,-1,0,,"11",,,1
"12235912979","07/12/2012 23:59:12","Z ",55,4,"8743",8,"270222",496,1,12,1,,,,,0
"12235923980","07/12/2012 23:59:23","Z ",52,1,"8558",1,"271051",775,1,23,1,,,,,0
"12235924981","07/12/2012 23:59:24","Z ",54,5,"8366",1,"270857",1019,1,-36,1,,,,,0
"12235925982","07/12/2012 23:59:25","Z ",58,5,"8734",8,"270501",319,1,25,1,,,,,0
"12235930983","07/12/2012 23:59:30","Z ",53,1,"8430",2,"270954",139,1,30,1,,,,,0
"12235932984","07/12/2012 23:59:32","Z!",59,6,"8681",3,"270936",807,2,,0,,,,,0
"12235944986","07/12/2012 23:59:44","Z ",54,1,"8389",4,"270645",135,1,-16,1,,,,,0
"12235943987","07/12/2012 23:59:43","Z ",55,4,"8743",8,"270222",900,1,-17,1,,,,,0
"12235956988","07/12/2012 23:59:56","Z ",51,1,"8161",7,"270744",757,1,56,1,,,,,0
"13000002989","07/13/2012 00:00:02","M ",59,1,"8713",8,"270478",236,1,2,0,,"11",,,0
"13000012990","07/13/2012 00:00:12","MO",54,5,"8366",1,"270857",1019,1,12,0,,"FA",,,0
"13000014991","07/13/2012 00:00:14","Z ",58,5,"8734",8,"270501",1044,1,14,1,,,,,0
"13000017992","07/13/2012 00:00:17","Z ",54,1,"8389",4,"270645",242,1,-43,1,,,,,0
"13000027993","07/13/2012 00:00:27","Z ",52,1,"8558",1,"271051",691,1,27,1,,,,,0
"13000028994","07/13/2012 00:00:28","Z ",51,1,"8161",7,"270744",321,1,28,1,,,,,0
"13000032995","07/13/2012 00:00:32","M!",53,5,"8455",2,"270489",67,4,,0,,"11",,,0
"13000051996","07/13/2012 00:00:51","Z ",53,5,"8455",2,"270489",67,2,-9,1,,,,,0
"13000057997","07/13/2012 00:00:57","Z ",55,4,"8743",8,"270222",690,1,-3,1,,,,,0
"13000103998","07/13/2012 00:01:03","Z ",58,5,"8734",8,"270501",302,1,3,1,,,,,0
"13000110999","07/13/2012 00:01:10","Z ",59,1,"8713",8,"270478",113,1,10,1,,,,,0
"13000114000","07/13/2012 00:01:14","MK",51,1,"8161",7,"270744",321,1,74,0,,"11",,,0
"13000114001","07/13/2012 00:01:14","MK",55,4,"8743",8,"270222",690,1,14,0,,"11",,,0
"13000123002","07/13/2012 00:01:23","M ",58,5,"8734",8,"270501",302,1,23,0,,"11",,,0
"13000123003","07/13/2012 00:01:23","M ",59,1,"8713",8,"270478",113,1,23,0,,"11",,,0
"13000129004","07/13/2012 00:01:29","Z ",52,5,"8560",1,"270201",946,2,-10411,1,"D",,,,0
"13000131005","07/13/2012 00:01:31","Z ",52,5,"8560",1,"270201",945,2,-10409,1,"FD",,,,0
"13000134006","07/13/2012 00:01:34","Z ",54,5,"8366",1,"270857",1030,1,34,1,,,,,0
"13000144007","07/13/2012 00:01:44","MR",53,5,"8455",2,"270489",8120,1,,0,,"11",,,0
"13000145008","07/13/2012 00:01:45","MR",53,1,"8430",2,"270954",7201,1,,0,,"10",,,0
"13000145009","07/13/2012 00:01:45","MR",52,1,"8558",1,"271051",8160,1,,0,,"11",,,0
"13000158010","07/13/2012 00:01:58","M ",54,5,"8366",1,"270857",1030,1,58,0,,"11",,,0
"13000204011","07/13/2012 00:02:04","V+",54,6,"8360",1,"270871",0,0,0,0,,,,,0
"13235833012","07/13/2012 23:58:33","Z ",54,6,"8360",1,"270871",1019,2,-13407,0,,,,,0
"13000204013","07/13/2012 00:02:04","PP",54,6,"8360",1,"270871",0,0,0,0,"3BE","090712","00BD","0002",0
"13000204014","07/13/2012 00:02:04","P+",54,6,"8360",1,"270871",0,0,0,0,"54","54",,,0
"13000203015","07/13/2012 00:02:03","Z ",51,1,"8161",7,"270744",250,3,63,1,,,,,0
"13000204016","07/13/2012 00:02:04","Z ",53,1,"8430",2,"270954",447,1,64,1,,,,,0
"13000211017","07/13/2012 00:02:11","Z ",54,1,"8389",4,"270645",5144,5,11,1,,,,,0
"13000217018","07/13/2012 00:02:17","Z ",52,1,"8558",1,"271051",134,1,17,1,,,,,0
"13000232019","07/13/2012 00:02:32","Z!",57,4,"8174",7,"270359",473,1,,0,,,,,0
"13000234020","07/13/2012 00:02:34","Z ",54,5,"8366",1,"270857",1050,3,34,1,,,,,0
"13000237021","07/13/2012 00:02:37","Z ",59,1,"8713",8,"270478",395,1,37,1,,,,,0
"13000242022","07/13/2012 00:02:42","M ",59,1,"8713",8,"270478",395,1,42,0,,"11",,,0
"13000255023","07/13/2012 00:02:55","Z ",53,5,"8455",2,"270489",508,1,-5,1,,,,,0
"13000256024","07/13/2012 00:02:56","M ",54,5,"8366",1,"270857",1050,3,56,0,,"10",,,0
"13000304025","07/13/2012 00:03:04","Z ",54,1,"8389",4,"270645",499,1,4,1,,,,,0
"13000309026","07/13/2012 00:03:09","Z ",58,1,"8665",3,"270549",694,1,-51,1,,,,,0
"13000313027","07/13/2012 00:03:13","MK",53,5,"8455",2,"270489",508,1,13,0,,"11",,,0
"13000318028","07/13/2012 00:03:18","MK",54,1,"8389",4,"270645",499,1,18,0,,"11",,,0
"13000324029","07/13/2012 00:03:24","Z ",58,5,"8734",8,"270501",5002,9,-36,1,,,,,0
"13000331030","07/13/2012 00:03:31","Z ",55,4,"8743",8,"270222",1108,2,31,1,,,,,0
"13000334031","07/13/2012 00:03:34","Z ",52,1,"8558",1,"271051",348,1,34,1,,,,,0
"13000335032","07/13/2012 00:03:35","Z ",54,5,"8366",1,"270857",1049,3,35,1,,,,,0
"13000337033","07/13/2012 00:03:37","Z ",59,1,"8713",8,"270478",394,1,37,1,,,,,0
"13000341034","07/13/2012 00:03:41","Z ",53,1,"8430",2,"270954",765,1,41,1,,,,,0
