"Rec_id","Datum","Kod","LnNo","PorNo","EvCislo","Vozovna","FyzAdresa","A","B","C","D","E","F","G","H","Zapsano"
"18030232006","07/18/2012 03:02:32","V+",58,3,"8680",3,"270448",0,0,0,0,,,,,0
"18030232007","07/18/2012 03:02:32","PP",58,3,"8680",3,"270448",0,0,0,0,"3BE","090712","00BD","0002",0
"18030232008","07/18/2012 03:02:32","P+",58,3,"8680",3,"270448",0,0,0,0,"358","358",,,0
"18030235009","07/18/2012 03:02:35","V+",55,3,"8547",2,"270114",0,0,0,0,,,,,0
"18030235010","07/18/2012 03:02:35","PP",55,3,"8547",2,"270114",0,0,0,0,"3BE","110712","00BD","0002",0
"18030235011","07/18/2012 03:02:35","P+",55,3,"8547",2,"270114",0,0,0,0,"2345","55",,,0
"18030236012","07/18/2012 03:02:36","V+",59,5,"8655",3,"270670",0,0,0,0,,,,,0
"18030236013","07/18/2012 03:02:36","PP",59,5,"8655",3,"270670",0,0,0,0,"3BE","090712","00BD","0002",0
"18030236014","07/18/2012 03:02:36","P+",59,5,"8655",3,"270670",0,0,0,0,"459","459",,,0
"18030236015","07/18/2012 03:02:36","V+",52,4,"8747",8,"270233",0,0,0,0,,,,,0
"18030236016","07/18/2012 03:02:36","PP",52,4,"8747",8,"270233",0,0,0,0,"3BE","090712","00BD","0002",0
"18030236017","07/18/2012 03:02:36","P+",52,4,"8747",8,"270233",0,0,0,0,"52","52",,,0
"18030238018","07/18/2012 03:02:38","V+",52,6,"8556",1,"270316",0,0,0,0,,,,,0
"18030238019","07/18/2012 03:02:38","PP",52,6,"8556",1,"270316",0,0,0,0,"3BE","090712","00BD","0002",0
"18030238020","07/18/2012 03:02:38","P+",52,6,"8556",1,"270316",0,0,0,0,"52","52",,,0
"18030241021","07/18/2012 03:02:41","V+",51,51,"9067",1,"270050",0,0,0,0,,,,,0
"18030241022","07/18/2012 03:02:41","PP",51,51,"9067",1,"270050",0,0,0,0,"3BE","090712","00BD","0002",0
