"Rec_id","Datum","Kod","LnNo","PorNo","EvCislo","Vozovna","FyzAdresa","A","B","C","D","E","F","G","H","Zapsano"
"29224921477","07/29/2012 22:49:21","V+",57,4,"8154",7,"270758",0,0,0,0,,,,,0
"29224921478","07/29/2012 22:49:21","PP",57,4,"8154",7,"270758",0,0,0,0,"3BE","260712","00BD","0002",0
"29224921479","07/29/2012 22:49:21","P+",57,4,"8154",7,"270758",0,0,0,0,"7335","257",,,0
"29230124480","07/29/2012 23:01:24","MK",57,4,"8154",7,"270758",2670,3,24,0,,"11",,,0
"29230231481","07/29/2012 23:02:31","Z ",57,4,"8154",7,"270758",868,3,91,1,,,,,0
"29230243482","07/29/2012 23:02:43","Z ",57,4,"8154",7,"270758",283,1,43,1,,,,,0
"29230442483","07/29/2012 23:04:42","Z ",57,4,"8154",7,"270758",462,1,102,1,,,,,0
"29230521484","07/29/2012 23:05:21","Z ",57,4,"8154",7,"270758",73,1,81,1,,,,,0
"29230616485","07/29/2012 23:06:16","Z ",57,4,"8154",7,"270758",943,1,16,1,,,,,0
"29230738486","07/29/2012 23:07:38","Z ",57,4,"8154",7,"270758",157,1,38,1,,,,,0
"29230804487","07/29/2012 23:08:04","Z ",57,4,"8154",7,"270758",40,1,4,1,,,,,0
"29230958488","07/29/2012 23:09:58","Z ",57,4,"8154",7,"270758",130,1,58,1,,,,,0
"29231151489","07/29/2012 23:11:51","Z ",57,4,"8154",7,"270758",757,1,51,1,,,,,0
"29231237490","07/29/2012 23:12:37","Z ",57,4,"8154",7,"270758",321,1,-23,1,,,,,0
"29231304491","07/29/2012 23:13:04","MK",57,4,"8154",7,"270758",321,1,4,0,,"11",,,0
"29231347492","07/29/2012 23:13:47","V+",59,5,"8655",3,"270670",0,0,0,0,,,,,0
"29231347493","07/29/2012 23:13:47","PP",59,5,"8655",3,"270670",0,0,0,0,"3BE","260712","00BD","0002",0
"29231347494","07/29/2012 23:13:47","P+",59,5,"8655",3,"270670",0,0,0,0,"9559","359",,,0
"29231402495","07/29/2012 23:14:02","Z ",57,4,"8154",7,"270758",250,3,2,1,,,,,0
"29231733496","07/29/2012 23:17:33","Z ",57,4,"8154",7,"270758",163,1,-27,1,,,,,0
"29231802497","07/29/2012 23:18:02","MK",57,4,"8154",7,"270758",163,1,2,0,,"11",,,0
"29231920498","07/29/2012 23:19:20","Z ",57,4,"8154",7,"270758",187,1,-40,1,,,,,0
"29231932499","07/29/2012 23:19:32","Z!",59,5,"8655",3,"270670",807,2,,0,,,,,0
"29232242500","07/29/2012 23:22:42","Z ",57,4,"8154",7,"270758",360,1,-18,1,,,,,0
"29232316501","07/29/2012 23:23:16","M ",57,4,"8154",7,"270758",360,1,16,0,,"11",,,0
"29232408502","07/29/2012 23:24:08","V+",56,4,"8157",7,"270732",0,0,0,0,,,,,0
"29232408503","07/29/2012 23:24:08","PP",56,4,"8157",7,"270732",0,0,0,0,"3BE","260712","00BD","0002",0
"29232408504","07/29/2012 23:24:08","P+",56,4,"8157",7,"270732",0,0,0,0,"9156","456",,,0
"29232458505","07/29/2012 23:24:58","Z ",57,4,"8154",7,"270758",361,1,-2,1,,,,,0
"29232533506","07/29/2012 23:25:33","V+",52,1,"8558",1,"271051",0,0,0,0,,,,,0
"29232403507","07/29/2012 23:24:03","Z ",52,1,"8558",1,"271051",72,2,-10317,0,,,,,0
"29232533508","07/29/2012 23:25:33","PP",52,1,"8558",1,"271051",0,0,0,0,"3BE","260712","00BD","0002",0
"29232533509","07/29/2012 23:25:33","P+",52,1,"8558",1,"271051",0,0,0,0,"52","52",,,0
"29232542510","07/29/2012 23:25:42","V+",59,1,"8743",8,"270222",0,0,0,0,,,,,0
"29232542511","07/29/2012 23:25:42","PP",59,1,"8743",8,"270222",0,0,0,0,"3BE","260712","00BD","0002",0
"29232542512","07/29/2012 23:25:42","P+",59,1,"8743",8,"270222",0,0,0,0,"9059","359",,,0
"29232621513","07/29/2012 23:26:21","Z ",57,4,"8154",7,"270758",138,1,21,1,,,,,0
"29232731514","07/29/2012 23:27:31","Z ",57,4,"8154",7,"270758",809,1,-29,1,,,,,0
"29232801515","07/29/2012 23:28:01","MK",57,4,"8154",7,"270758",809,1,1,0,,"11",,,0
"29232818516","07/29/2012 23:28:18","Z ",59,1,"8743",8,"270222",5002,9,78,1,,,,,0
"29232932517","07/29/2012 23:29:32","Z!",56,4,"8157",7,"270732",866,2,,0,,,,,0
"29232955518","07/29/2012 23:29:55","Z ",59,1,"8743",8,"270222",5040,3,55,1,,,,,0
"29232958519","07/29/2012 23:29:58","Z ",57,4,"8154",7,"270758",483,1,-2,1,,,,,0
"29233029520","07/29/2012 23:30:29","V+",51,1,"8185",7,"270716",0,0,0,0,,,,,0
"29232840521","07/29/2012 23:28:40","Z ",51,1,"8185",7,"270716",85,2,-8420,0,,,,,0
"29233029522","07/29/2012 23:30:29","PP",51,1,"8185",7,"270716",0,0,0,0,"3BE","260712","00BD","0002",0
"29233029523","07/29/2012 23:30:29","P+",51,1,"8185",7,"270716",0,0,0,0,"351","351",,,0
"29233028524","07/29/2012 23:30:28","Z ",59,5,"8655",3,"270670",807,1,-32,1,,,,,0
"29233032525","07/29/2012 23:30:32","MK",59,1,"8743",8,"270222",5040,3,92,0,,"11",,,0
"29233052526","07/29/2012 23:30:52","Z ",59,1,"8743",8,"270222",1040,2,52,1,,,,,0
"29233104527","07/29/2012 23:31:04","M ",59,5,"8655",3,"270670",807,1,4,0,,"11",,,0
"29233122528","07/29/2012 23:31:22","Z ",57,4,"8154",7,"270758",539,1,-38,1,,,,,0
"29233138529","07/29/2012 23:31:38","MK",59,1,"8743",8,"270222",1040,2,98,0,,"11",,,0
"29233203530","07/29/2012 23:32:03","MK",57,4,"8154",7,"270758",539,1,3,0,,"11",,,0
"29233210531","07/29/2012 23:32:10","Z ",59,5,"8655",3,"270670",404,1,10,1,,,,,0
"29233220532","07/29/2012 23:32:20","Z ",57,4,"8154",7,"270758",5997,3,-40,1,,,,,0
"29233246533","07/29/2012 23:32:46","Z ",59,5,"8655",3,"270670",358,1,-14,1,,,,,0
"29233302534","07/29/2012 23:33:02","Z ",59,1,"8743",8,"270222",25,2,62,1,,,,,0
"29233343535","07/29/2012 23:33:43","V+",54,5,"8702",3,"270589",0,0,0,0,,,,,0
"29233209536","07/29/2012 23:32:09","Z ",54,5,"8702",3,"270589",1019,2,-9591,0,,,,,0
"29233343537","07/29/2012 23:33:43","PP",54,5,"8702",3,"270589",0,0,0,0,"3BE","260712","00BD","0002",0
"29233343538","07/29/2012 23:33:43","P+",54,5,"8702",3,"270589",0,0,0,0,"254","254",,,0
"29233348539","07/29/2012 23:33:48","Z ",59,5,"8655",3,"270670",1071,11,-12,1,,,,,0
"29233350540","07/29/2012 23:33:50","Z ",57,4,"8154",7,"270758",237,2,-10,1,,,,,0
"29233403541","07/29/2012 23:34:03","Z ",59,1,"8743",8,"270222",805,2,63,1,,,,,0
"29233420542","07/29/2012 23:34:20","M ",57,4,"8154",7,"270758",237,2,20,0,,"11",,,0
"29233436543","07/29/2012 23:34:36","Z ",59,5,"8655",3,"270670",70,1,-24,1,,,,,0
"29233507544","07/29/2012 23:35:07","MK",59,5,"8655",3,"270670",70,1,7,0,,"11",,,0
"29233525545","07/29/2012 23:35:25","Z ",59,1,"8743",8,"270222",254,2,85,1,,,,,0
"29233542546","07/29/2012 23:35:42","Z ",59,5,"8655",3,"270670",496,1,-18,1,,,,,0
"29233543547","07/29/2012 23:35:43","Z ",57,4,"8154",7,"270758",739,2,-17,1,,,,,0
"29233603548","07/29/2012 23:36:03","MK",57,4,"8154",7,"270758",739,2,3,0,,"11",,,0
"29233632549","07/29/2012 23:36:32","Z ",59,5,"8655",3,"270670",900,1,-28,1,,,,,0
"29233642550","07/29/2012 23:36:42","Z ",59,1,"8743",8,"270222",240,2,102,1,,,,,0
"29233655551","07/29/2012 23:36:55","Z ",57,4,"8154",7,"270758",190,2,-65,1,,,,,0
"29233659552","07/29/2012 23:36:59","M ",59,1,"8743",8,"270222",240,2,119,0,,"11",,,0
"29233725553","07/29/2012 23:37:25","Z ",59,5,"8655",3,"270670",690,1,-35,1,,,,,0
"29233726554","07/29/2012 23:37:26","M ",57,4,"8154",7,"270758",190,2,-34,0,,"11",,,1
"29233750555","07/29/2012 23:37:50","V+",53,5,"8431",2,"270288",0,0,0,0,,,,,0
"29233750556","07/29/2012 23:37:50","PP",53,5,"8431",2,"270288",0,0,0,0,"3BE","260712","00BD","0002",0
"29233750557","07/29/2012 23:37:50","P+",53,5,"8431",2,"270288",0,0,0,0,"9153","53",,,0
"29233751558","07/29/2012 23:37:51","M ",59,5,"8655",3,"270670",690,1,-9,0,,"11",,,1
"29233809559","07/29/2012 23:38:09","Z ",59,1,"8743",8,"270222",289,2,129,1,,,,,0
"29233827560","07/29/2012 23:38:27","M ",59,1,"8743",8,"270222",289,2,147,0,,"11",,,0
"29233846561","07/29/2012 23:38:46","Z ",57,4,"8154",7,"270758",476,2,-74,1,,,,,0
"29233847562","07/29/2012 23:38:47","Z ",59,5,"8655",3,"270670",848,1,-13,1,,,,,0
"29233908563","07/29/2012 23:39:08","Z ",56,4,"8157",7,"270732",866,1,8,1,,,,,0
"29233915564","07/29/2012 23:39:15","M ",56,4,"8157",7,"270732",866,1,15,0,,"11",,,0
"29233922565","07/29/2012 23:39:22","Z ",59,1,"8743",8,"270222",580,2,82,1,,,,,0
