"Rec_id","Datum","Kod","LnNo","PorNo","EvCislo","Vozovna","FyzAdresa","A","B","C","D","E","F","G","H","Zapsano"
"04230332088","07/04/2012 23:03:32","V+",59,1,"8715",8,"270523",0,0,0,0,,,,,0
"04230332089","07/04/2012 23:03:32","PP",59,1,"8715",8,"270523",0,0,0,0,"3BE","030712","00BD","0002",0
"04230332090","07/04/2012 23:03:32","P+",59,1,"8715",8,"270523",0,0,0,0,"9059","459",,,0
"04230932091","07/04/2012 23:09:32","Z!",59,1,"8715",8,"270523",957,4,,0,,,,,0
"04231049092","07/04/2012 23:10:49","V+",57,4,"8344",7,"270822",0,0,0,0,,,,,0
"04231049093","07/04/2012 23:10:49","PP",57,4,"8344",7,"270822",0,0,0,0,"3BE","030712","00BD","0002",0
"04231049094","07/04/2012 23:10:49","P+",57,4,"8344",7,"270822",0,0,0,0,"7323","457",,,0
"04231812095","07/04/2012 23:18:12","MK",57,4,"8344",7,"270822",2670,3,12,0,,"11",,,0
"04231822096","07/04/2012 23:18:22","Z ",57,4,"8344",7,"270822",868,3,22,1,,,,,0
"04231942097","07/04/2012 23:19:42","V+",59,5,"8669",3,"270451",0,0,0,0,,,,,0
"04231942098","07/04/2012 23:19:42","PP",59,5,"8669",3,"270451",0,0,0,0,"3BE","030712","00BD","0002",0
"04231942099","07/04/2012 23:19:42","P+",59,5,"8669",3,"270451",0,0,0,0,"9559","459",,,0
"04231954100","07/04/2012 23:19:54","Z ",57,4,"8344",7,"270822",283,1,54,1,,,,,0
"04232055101","07/04/2012 23:20:55","Z ",59,1,"8715",8,"270523",957,3,-5,1,,,,,0
"04232111102","07/04/2012 23:21:11","M ",59,1,"8715",8,"270523",957,3,11,0,,"FA",,,0
"04232144103","07/04/2012 23:21:44","V+",51,1,"8157",7,"270732",0,0,0,0,,,,,0
"04231445104","07/04/2012 23:14:45","Z ",51,1,"8157",7,"270732",85,2,-9255,0,,,,,0
"04232144105","07/04/2012 23:21:44","PP",51,1,"8157",7,"270732",0,0,0,0,"3BE","030712","00BD","0002",0
"04232144106","07/04/2012 23:21:44","P+",51,1,"8157",7,"270732",0,0,0,0,"351","351",,,0
"04232149107","07/04/2012 23:21:49","Z ",59,1,"8715",8,"270523",184,3,49,1,,,,,0
"04232204108","07/04/2012 23:22:04","Z ",57,4,"8344",7,"270822",462,1,124,1,,,,,0
"04232234109","07/04/2012 23:22:34","Z ",57,4,"8344",7,"270822",73,1,94,1,,,,,0
"04232248110","07/04/2012 23:22:48","Z ",59,1,"8715",8,"270523",319,1,48,1,,,,,0
"04232343111","07/04/2012 23:23:43","Z ",57,4,"8344",7,"270822",943,1,43,1,,,,,0
"04232344112","07/04/2012 23:23:44","Z ",59,1,"8715",8,"270523",1044,1,44,1,,,,,0
"04232441113","07/04/2012 23:24:41","Z ",59,1,"8715",8,"270523",302,1,41,1,,,,,0
"04232459114","07/04/2012 23:24:59","Z ",57,4,"8344",7,"270822",157,1,59,1,,,,,0
"04232500115","07/04/2012 23:25:00","M ",59,1,"8715",8,"270523",302,1,60,0,,"11",,,0
"04232551116","07/04/2012 23:25:51","Z ",57,4,"8344",7,"270822",40,1,51,1,,,,,0
"04232637117","07/04/2012 23:26:37","Z ",57,4,"8344",7,"270822",130,1,37,1,,,,,0
"04232700118","07/04/2012 23:27:00","V+",52,1,"8383",1,"270863",0,0,0,0,,,,,0
"04232328119","07/04/2012 23:23:28","Z ",52,1,"8383",1,"270863",72,2,-10352,0,,,,,0
"04232700120","07/04/2012 23:27:00","PP",52,1,"8383",1,"270863",0,0,0,0,"3BE","030712","00BD","0002",0
"04232700121","07/04/2012 23:27:00","P+",52,1,"8383",1,"270863",0,0,0,0,"52","52",,,0
"04232706122","07/04/2012 23:27:06","Z ",59,1,"8715",8,"270523",5002,9,6,1,,,,,0
"04232835123","07/04/2012 23:28:35","Z ",57,4,"8344",7,"270822",757,1,35,1,,,,,0
"04232837124","07/04/2012 23:28:37","Z ",59,1,"8715",8,"270523",5040,3,-23,1,,,,,0
"04232842125","07/04/2012 23:28:42","V+",56,4,"8237",7,"270011",0,0,0,0,,,,,0
"04232842126","07/04/2012 23:28:42","PP",56,4,"8237",7,"270011",0,0,0,0,"3BE","030712","00BD","0002",0
"04232842127","07/04/2012 23:28:42","P+",56,4,"8237",7,"270011",0,0,0,0,"9156","456",,,0
"04232918128","07/04/2012 23:29:18","MK",59,1,"8715",8,"270523",5040,3,18,0,,"11",,,0
"04232944129","07/04/2012 23:29:44","Z ",57,4,"8344",7,"270822",321,1,-16,1,,,,,0
"04232945130","07/04/2012 23:29:45","Z ",59,1,"8715",8,"270523",1040,2,-15,1,,,,,0
"04233009131","07/04/2012 23:30:09","MK",57,4,"8344",7,"270822",321,1,9,0,,"11",,,0
"04233014132","07/04/2012 23:30:14","MK",59,1,"8715",8,"270523",1040,2,14,0,,"11",,,0
"04233104133","07/04/2012 23:31:04","Z ",59,5,"8669",3,"270451",807,1,4,1,,,,,0
"04233106134","07/04/2012 23:31:06","M ",59,5,"8669",3,"270451",807,1,6,0,,"11",,,0
"04233114135","07/04/2012 23:31:14","Z ",57,4,"8344",7,"270822",250,3,14,1,,,,,0
"04233133136","07/04/2012 23:31:33","Z ",59,1,"8715",8,"270523",25,2,-27,1,,,,,0
"04233201137","07/04/2012 23:32:01","V+",53,1,"8431",2,"270288",0,0,0,0,,,,,0
"04232938138","07/04/2012 23:29:38","Z ",53,1,"8431",2,"270288",651,2,-9862,0,,,,,0
"04233201139","07/04/2012 23:32:01","PP",53,1,"8431",2,"270288",0,0,0,0,"3BE","030712","00BD","0002",0
"04233201140","07/04/2012 23:32:01","P+",53,1,"8431",2,"270288",0,0,0,0,"53","53",,,0
"04233203141","07/04/2012 23:32:03","Z ",59,5,"8669",3,"270451",404,1,3,1,,,,,0
"04233233142","07/04/2012 23:32:33","Z ",59,1,"8715",8,"270523",805,2,-27,1,,,,,0
"04233307143","07/04/2012 23:33:07","Z ",59,5,"8669",3,"270451",358,1,7,1,,,,,0
"04233347144","07/04/2012 23:33:47","Z ",59,1,"8715",8,"270523",254,2,-13,1,,,,,0
"04233358145","07/04/2012 23:33:58","Z ",57,4,"8344",7,"270822",163,1,-62,1,,,,,0
"04233404146","07/04/2012 23:34:04","Z ",59,5,"8669",3,"270451",1071,11,4,1,,,,,0
"04233432147","07/04/2012 23:34:32","Z!",56,4,"8237",7,"270011",866,2,,0,,,,,0
"04233451148","07/04/2012 23:34:51","Z ",59,5,"8669",3,"270451",70,1,-9,1,,,,,0
"04233505149","07/04/2012 23:35:05","Z ",59,1,"8715",8,"270523",240,2,5,1,,,,,0
"04233515150","07/04/2012 23:35:15","MK",57,4,"8344",7,"270822",163,1,15,0,,"11",,,0
"04233519151","07/04/2012 23:35:19","MK",59,5,"8669",3,"270451",70,1,19,0,,"11",,,0
"04233523152","07/04/2012 23:35:23","M ",59,1,"8715",8,"270523",240,2,23,0,,"11",,,0
"04233602153","07/04/2012 23:36:02","Z ",59,5,"8669",3,"270451",496,1,2,1,,,,,0
"04233620154","07/04/2012 23:36:20","Z ",57,4,"8344",7,"270822",187,1,-40,1,,,,,0
"04233632155","07/04/2012 23:36:32","Z ",59,1,"8715",8,"270523",289,2,32,1,,,,,0
"04233651156","07/04/2012 23:36:51","Z ",59,5,"8669",3,"270451",900,1,-9,1,,,,,0
"04233652157","07/04/2012 23:36:52","M ",59,1,"8715",8,"270523",289,2,52,0,,"11",,,0
"04233743158","07/04/2012 23:37:43","Z ",59,1,"8715",8,"270523",580,2,-17,1,,,,,0
"04233755159","07/04/2012 23:37:55","Z ",59,5,"8669",3,"270451",690,1,-5,1,,,,,0
