"Rec_id","Datum","Kod","LnNo","PorNo","EvCislo","Vozovna","FyzAdresa","A","B","C","D","E","F","G","H","Zapsano"
"26221655335","07/26/2012 22:16:55","P+",51,59,"9077",1,"270103",0,0,0,0,"811","811",,,0
"26221744336","07/26/2012 22:17:44","V+",51,52,"9077",1,"270103",0,0,0,0,,,,,0
"26221744337","07/26/2012 22:17:44","PP",51,52,"9077",1,"270103",0,0,0,0,"3BE","230712","00BD","0002",0
"26221744338","07/26/2012 22:17:44","P+",51,52,"9077",1,"270103",0,0,0,0,"811","811",,,0
"26222225339","07/26/2012 22:22:25","V-",51,52,"9077",1,"270103",2,3,0,0,,,,,0
"26223324340","07/26/2012 22:33:24","V+",57,4,"8338",7,"270070",0,0,0,0,,,,,0
"26223324341","07/26/2012 22:33:24","PP",57,4,"8338",7,"270070",0,0,0,0,"3BE","260712","00BD","0002",0
"26223324342","07/26/2012 22:33:24","P+",57,4,"8338",7,"270070",0,0,0,0,"7335","257",,,0
"26230019343","07/26/2012 23:00:19","V+",59,1,"8743",8,"270222",0,0,0,0,,,,,0
"26230019344","07/26/2012 23:00:19","PP",59,1,"8743",8,"270222",0,0,0,0,"3BE","260712","00BD","0002",0
"26230019345","07/26/2012 23:00:19","P+",59,1,"8743",8,"270222",0,0,0,0,"9059","359",,,0
"26230107346","07/26/2012 23:01:07","MK",57,4,"8338",7,"270070",2670,3,7,0,,"11",,,0
"26230219347","07/26/2012 23:02:19","Z ",57,4,"8338",7,"270070",868,3,79,1,,,,,0
"26230234348","07/26/2012 23:02:34","Z ",57,4,"8338",7,"270070",283,1,34,1,,,,,0
"26230441349","07/26/2012 23:04:41","Z ",57,4,"8338",7,"270070",462,1,101,1,,,,,0
"26230512350","07/26/2012 23:05:12","Z ",57,4,"8338",7,"270070",73,1,72,1,,,,,0
"26230532351","07/26/2012 23:05:32","Z!",59,1,"8743",8,"270222",957,4,,0,,,,,0
"26230604352","07/26/2012 23:06:04","Z ",57,4,"8338",7,"270070",943,1,4,1,,,,,0
"26230732353","07/26/2012 23:07:32","Z ",57,4,"8338",7,"270070",157,1,32,1,,,,,0
"26230803354","07/26/2012 23:08:03","Z ",57,4,"8338",7,"270070",40,1,3,1,,,,,0
"26230851355","07/26/2012 23:08:51","Z ",57,4,"8338",7,"270070",130,1,-9,1,,,,,0
"26231045356","07/26/2012 23:10:45","Z ",57,4,"8338",7,"270070",757,1,-15,1,,,,,0
"26231138357","07/26/2012 23:11:38","Z ",57,4,"8338",7,"270070",321,1,-82,1,,,,,0
"26231303358","07/26/2012 23:13:03","MK",57,4,"8338",7,"270070",321,1,3,0,,"11",,,0
"26231402359","07/26/2012 23:14:02","Z ",57,4,"8338",7,"270070",250,3,2,1,,,,,0
