"Rec_id","Datum","Kod","LnNo","PorNo","EvCislo","Vozovna","FyzAdresa","A","B","C","D","E","F","G","H","Zapsano"
"22090040171","07/22/2012 09:00:40","V+",55,7,"8649",5,"270709",0,0,0,0,,,,,0
"22090040172","07/22/2012 09:00:40","PP",55,7,"8649",5,"270709",0,0,0,0,,,"00BD","0002",0
"22090040173","07/22/2012 09:00:40","P+",55,7,"8649",5,"270709",0,0,0,0,"5045","1055",,,0
"22090136174","07/22/2012 09:01:36","M!",55,7,"8649",5,"270709",2650,3,,0,,"11",,,0
"22090219175","07/22/2012 09:02:19","V-",55,7,"8649",5,"270709",2,3,0,0,,,,,0
"22225809176","07/22/2012 22:58:09","V+",59,1,"8717",8,"270196",0,0,0,0,,,,,0
"22225809177","07/22/2012 22:58:09","PP",59,1,"8717",8,"270196",0,0,0,0,"3BE","090712","00BD","0002",0
"22225809178","07/22/2012 22:58:09","P+",59,1,"8717",8,"270196",0,0,0,0,"9059","459",,,0
"22230332179","07/22/2012 23:03:32","Z!",59,1,"8717",8,"270196",957,4,,0,,,,,0
"22231414180","07/22/2012 23:14:14","V+",59,5,"8681",3,"270936",0,0,0,0,,,,,0
"22231414181","07/22/2012 23:14:14","PP",59,5,"8681",3,"270936",0,0,0,0,"3BE","090712","00BD","0002",0
"22231414182","07/22/2012 23:14:14","P+",59,5,"8681",3,"270936",0,0,0,0,"9559","459",,,0
"22231603183","07/22/2012 23:16:03","V+",51,1,"8154",7,"270758",0,0,0,0,,,,,0
"22231339184","07/22/2012 23:13:39","Z ",51,1,"8154",7,"270758",85,2,-9321,0,,,,,0
"22231603185","07/22/2012 23:16:03","PP",51,1,"8154",7,"270758",0,0,0,0,"3BE","110712","00BD","0002",0
"22231603186","07/22/2012 23:16:03","P+",51,1,"8154",7,"270758",0,0,0,0,"351","351",,,0
"22231932187","07/22/2012 23:19:32","Z!",59,5,"8681",3,"270936",404,2,,0,,,,,0
"22232036188","07/22/2012 23:20:36","Z ",59,1,"8717",8,"270196",957,3,-24,1,,,,,0
"22232112189","07/22/2012 23:21:12","M ",59,1,"8717",8,"270196",957,3,12,0,,"FA",,,0
"22232138190","07/22/2012 23:21:38","Z ",59,1,"8717",8,"270196",184,3,38,1,,,,,0
"22232227191","07/22/2012 23:22:27","Z ",59,1,"8717",8,"270196",319,1,27,1,,,,,0
"22232328192","07/22/2012 23:23:28","Z ",59,1,"8717",8,"270196",1044,1,28,1,,,,,0
"22232412193","07/22/2012 23:24:12","V+",56,4,"8157",7,"270732",0,0,0,0,,,,,0
"22232412194","07/22/2012 23:24:12","PP",56,4,"8157",7,"270732",0,0,0,0,"3BE","180712","00BD","0002",0
"22232412195","07/22/2012 23:24:12","P+",56,4,"8157",7,"270732",0,0,0,0,"9156","456",,,0
"22232418196","07/22/2012 23:24:18","Z ",59,1,"8717",8,"270196",302,1,18,1,,,,,0
"22232442197","07/22/2012 23:24:42","M ",59,1,"8717",8,"270196",302,1,42,0,,"11",,,0
"22232645198","07/22/2012 23:26:45","Z ",59,1,"8717",8,"270196",5002,9,-15,1,,,,,0
"22232750199","07/22/2012 23:27:50","V+",53,1,"8547",2,"270114",0,0,0,0,,,,,0
"22232614200","07/22/2012 23:26:14","Z ",53,1,"8547",2,"270114",651,2,-10066,0,,,,,0
