"Rec_id","Datum","Kod","LnNo","PorNo","EvCislo","Vozovna","FyzAdresa","A","B","C","D","E","F","G","H","Zapsano"
"19230045703","07/19/2012 23:00:45","V+",59,1,"8712",8,"270707",0,0,0,0,,,,,0
"19230045704","07/19/2012 23:00:45","PP",59,1,"8712",8,"270707",0,0,0,0,"3BE","090712","00BD","0002",0
"19230045705","07/19/2012 23:00:45","P+",59,1,"8712",8,"270707",0,0,0,0,"9059","459",,,0
"19230632706","07/19/2012 23:06:32","Z!",59,1,"8712",8,"270707",957,4,,0,,,,,0
"19231525707","07/19/2012 23:15:25","V+",59,5,"8661",3,"270666",0,0,0,0,,,,,0
"19231525708","07/19/2012 23:15:25","PP",59,5,"8661",3,"270666",0,0,0,0,"3BE","090712","00BD","0002",0
"19231525709","07/19/2012 23:15:25","P+",59,5,"8661",3,"270666",0,0,0,0,"9559","459",,,0
"19231718710","07/19/2012 23:17:18","V+",51,1,"8338",7,"270070",0,0,0,0,,,,,0
"19231437711","07/19/2012 23:14:37","Z ",51,1,"8338",7,"270070",85,2,-9263,0,,,,,0
"19231718712","07/19/2012 23:17:18","PP",51,1,"8338",7,"270070",0,0,0,0,"3BE","180712","00BD","0002",0
"19231718713","07/19/2012 23:17:18","P+",51,1,"8338",7,"270070",0,0,0,0,"351","351",,,0
"19232041714","07/19/2012 23:20:41","Z ",59,1,"8712",8,"270707",957,3,-19,1,,,,,0
"19232107715","07/19/2012 23:21:07","M ",59,1,"8712",8,"270707",957,3,7,0,,"11",,,0
"19232132716","07/19/2012 23:21:32","Z!",59,5,"8661",3,"270666",807,2,,0,,,,,0
"19232146717","07/19/2012 23:21:46","Z ",59,1,"8712",8,"270707",184,3,46,1,,,,,0
"19232239718","07/19/2012 23:22:39","Z ",59,1,"8712",8,"270707",319,1,39,1,,,,,0
"19232342719","07/19/2012 23:23:42","Z ",59,1,"8712",8,"270707",1044,1,42,1,,,,,0
"19232435720","07/19/2012 23:24:35","Z ",59,1,"8712",8,"270707",302,1,35,1,,,,,0
"19232455721","07/19/2012 23:24:55","M ",59,1,"8712",8,"270707",302,1,55,0,,"11",,,0
"19232540722","07/19/2012 23:25:40","V+",53,1,"8419",2,"270229",0,0,0,0,,,,,0
"19232426723","07/19/2012 23:24:26","Z ",53,1,"8419",2,"270229",651,2,-10174,0,,,,,0
"19232540724","07/19/2012 23:25:40","PP",53,1,"8419",2,"270229",0,0,0,0,"3BE","110712","00BD","0002",0
"19232540725","07/19/2012 23:25:40","P+",53,1,"8419",2,"270229",0,0,0,0,"53","53",,,0
"19232553726","07/19/2012 23:25:53","V+",56,4,"8158",7,"270819",0,0,0,0,,,,,0
"19232553727","07/19/2012 23:25:53","PP",56,4,"8158",7,"270819",0,0,0,0,"3BE","180712","00BD","0002",0
"19232553728","07/19/2012 23:25:53","P+",56,4,"8158",7,"270819",0,0,0,0,"9156","456",,,0
"19232651729","07/19/2012 23:26:51","Z ",59,1,"8712",8,"270707",5002,9,-9,1,,,,,0
"19232828730","07/19/2012 23:28:28","Z ",59,1,"8712",8,"270707",5040,3,-32,1,,,,,0
"19232905731","07/19/2012 23:29:05","MK",59,1,"8712",8,"270707",5040,3,5,0,,"11",,,0
"19232924732","07/19/2012 23:29:24","Z ",59,1,"8712",8,"270707",1040,2,-36,1,,,,,0
"19233006733","07/19/2012 23:30:06","V+",52,1,"8559",1,"270869",0,0,0,0,,,,,0
"19232645734","07/19/2012 23:26:45","Z ",52,1,"8559",1,"270869",72,2,-10155,0,,,,,0
"19233006735","07/19/2012 23:30:06","PP",52,1,"8559",1,"270869",0,0,0,0,"3BE","090712","00BD","0002",0
"19233006736","07/19/2012 23:30:06","P+",52,1,"8559",1,"270869",0,0,0,0,"52","52",,,0
"19233006737","07/19/2012 23:30:06","MK",59,1,"8712",8,"270707",1040,2,6,0,,"11",,,0
"19233025738","07/19/2012 23:30:25","Z ",59,5,"8661",3,"270666",807,1,-35,1,,,,,0
"19233104739","07/19/2012 23:31:04","M ",59,5,"8661",3,"270666",807,1,4,0,,"11",,,0
"19233129740","07/19/2012 23:31:29","Z ",59,1,"8712",8,"270707",25,2,-31,1,,,,,0
"19233132741","07/19/2012 23:31:32","Z!",56,4,"8158",7,"270819",866,2,,0,,,,,0
"19233153742","07/19/2012 23:31:53","Z ",59,5,"8661",3,"270666",404,1,-7,1,,,,,0
"19233240743","07/19/2012 23:32:40","Z ",59,5,"8661",3,"270666",358,1,-20,1,,,,,0
"19233240744","07/19/2012 23:32:40","Z ",59,1,"8712",8,"270707",805,2,-20,1,,,,,0
"19233338745","07/19/2012 23:33:38","Z ",59,5,"8661",3,"270666",1071,11,-22,1,,,,,0
"19233353746","07/19/2012 23:33:53","Z ",59,1,"8712",8,"270707",254,2,-7,1,,,,,0
"19233449747","07/19/2012 23:34:49","Z ",59,5,"8661",3,"270666",70,1,-11,1,,,,,0
"19233509748","07/19/2012 23:35:09","Z ",59,1,"8712",8,"270707",240,2,9,1,,,,,0
"19233506749","07/19/2012 23:35:06","MK",59,5,"8661",3,"270666",70,1,6,0,,"11",,,0
"19233540750","07/19/2012 23:35:40","M ",59,1,"8712",8,"270707",240,2,40,0,,"11",,,0
"19233634751","07/19/2012 23:36:34","Z ",59,1,"8712",8,"270707",289,2,34,1,,,,,0
"19233653752","07/19/2012 23:36:53","M ",59,1,"8712",8,"270707",289,2,53,0,,"11",,,0
"19233732753","07/19/2012 23:37:32","Z ",59,5,"8661",3,"270666",496,1,92,1,,,,,0
"19233743754","07/19/2012 23:37:43","Z ",59,1,"8712",8,"270707",580,2,-17,1,,,,,0
"19233803755","07/19/2012 23:38:03","M ",59,1,"8712",8,"270707",580,2,3,0,,"11",,,0
"19233820756","07/19/2012 23:38:20","Z ",59,5,"8661",3,"270666",900,1,80,1,,,,,0
"19233834757","07/19/2012 23:38:34","Z ",59,1,"8712",8,"270707",567,2,-26,1,,,,,0
"19233834758","07/19/2012 23:38:34","M ",59,5,"8661",3,"270666",690,1,34,0,,"11",,,0
"19233903759","07/19/2012 23:39:03","M ",59,1,"8712",8,"270707",567,2,3,0,,"11",,,0
"19233904760","07/19/2012 23:39:04","M ",56,4,"8158",7,"270819",866,1,4,0,,"11",,,0
"19233930761","07/19/2012 23:39:30","Z ",59,5,"8661",3,"270666",848,1,30,1,,,,,0
"19233948762","07/19/2012 23:39:48","V+",54,5,"8557",1,"271025",0,0,0,0,,,,,0
"19233622763","07/19/2012 23:36:22","Z ",54,5,"8557",1,"271025",1019,2,-12938,0,,,,,0
"19233948764","07/19/2012 23:39:48","PP",54,5,"8557",1,"271025",0,0,0,0,"3BE","090712","00BD","0002",0
"19233948765","07/19/2012 23:39:48","P+",54,5,"8557",1,"271025",0,0,0,0,"54","54",,,0
"19233954766","07/19/2012 23:39:54","Z ",59,1,"8712",8,"270707",865,2,-6,1,,,,,0
"19234004767","07/19/2012 23:40:04","Z ",56,4,"8158",7,"270819",433,1,4,1,,,,,0
"19234013768","07/19/2012 23:40:13","Z ",59,5,"8661",3,"270666",299,1,13,1,,,,,0
"19234020769","07/19/2012 23:40:20","MK",59,1,"8712",8,"270707",865,2,20,0,,"11",,,0
"19234048770","07/19/2012 23:40:48","Z ",59,5,"8661",3,"270666",849,1,-12,1,,,,,0
"19234053771","07/19/2012 23:40:53","Z ",59,1,"8712",8,"270707",394,2,-7,1,,,,,0
"19234111772","07/19/2012 23:41:11","M ",59,1,"8712",8,"270707",394,2,11,0,,"11",,,0
