"Rec_id","Datum","Kod","LnNo","PorNo","EvCislo","Vozovna","FyzAdresa","A","B","C","D","E","F","G","H","Zapsano"
"27224352000","07/27/2012 22:43:52","V+",57,4,"8154",7,"270758",0,0,0,0,,,,,0
"27224352001","07/27/2012 22:43:52","PP",57,4,"8154",7,"270758",0,0,0,0,"3BE","260712","00BD","0002",0
"27224352002","07/27/2012 22:43:52","P+",57,4,"8154",7,"270758",0,0,0,0,"7335","257",,,0
"27225806003","07/27/2012 22:58:06","Z ",57,4,"8154",7,"270758",2670,3,-174,1,,,,,0
"27230056004","07/27/2012 23:00:56","V+",59,1,"8747",8,"270233",0,0,0,0,,,,,0
"27230101005","07/27/2012 23:01:01","PP",59,1,"8747",8,"270233",0,0,0,0,"3BE","260712","00BD","0002",0
"27230101006","07/27/2012 23:01:01","P+",59,1,"8747",8,"270233",0,0,0,0,"9059","359",,,0
"27230105007","07/27/2012 23:01:05","MK",57,4,"8154",7,"270758",2670,3,5,0,,"11",,,0
"27230223008","07/27/2012 23:02:23","Z ",57,4,"8154",7,"270758",868,3,83,1,,,,,0
"27230233009","07/27/2012 23:02:33","Z ",57,4,"8154",7,"270758",283,1,33,1,,,,,0
"27230350010","07/27/2012 23:03:50","Z ",57,4,"8154",7,"270758",462,1,50,1,,,,,0
"27230429011","07/27/2012 23:04:29","Z ",57,4,"8154",7,"270758",73,1,29,1,,,,,0
"27230555012","07/27/2012 23:05:55","Z ",57,4,"8154",7,"270758",943,1,-5,1,,,,,0
"27230632013","07/27/2012 23:06:32","Z!",59,1,"8747",8,"270233",957,4,,0,,,,,0
"27230734014","07/27/2012 23:07:34","Z ",57,4,"8154",7,"270758",157,1,34,1,,,,,0
"27230805015","07/27/2012 23:08:05","Z ",57,4,"8154",7,"270758",40,1,5,1,,,,,0
"27230845016","07/27/2012 23:08:45","Z ",57,4,"8154",7,"270758",130,1,-15,1,,,,,0
"27231036017","07/27/2012 23:10:36","Z ",57,4,"8154",7,"270758",757,1,-24,1,,,,,0
"27231124018","07/27/2012 23:11:24","Z ",57,4,"8154",7,"270758",321,1,-96,1,,,,,0
"27231305019","07/27/2012 23:13:05","MK",57,4,"8154",7,"270758",321,1,5,0,,"11",,,0
"27231400020","07/27/2012 23:14:00","Z ",57,4,"8154",7,"270758",250,3,0,1,,,,,0
"27231609021","07/27/2012 23:16:09","V+",51,1,"8185",7,"270716",0,0,0,0,,,,,0
"27231347022","07/27/2012 23:13:47","Z ",51,1,"8185",7,"270716",85,2,-9313,0,,,,,0
"27231609023","07/27/2012 23:16:09","PP",51,1,"8185",7,"270716",0,0,0,0,"3BE","260712","00BD","0002",0
"27231609024","07/27/2012 23:16:09","P+",51,1,"8185",7,"270716",0,0,0,0,"351","351",,,0
"27231633025","07/27/2012 23:16:33","V+",59,5,"8681",3,"270936",0,0,0,0,,,,,0
"27231633026","07/27/2012 23:16:33","PP",59,5,"8681",3,"270936",0,0,0,0,"3BE","260712","00BD","0002",0
"27231633027","07/27/2012 23:16:33","P+",59,5,"8681",3,"270936",0,0,0,0,"9559","359",,,0
"27231723028","07/27/2012 23:17:23","Z ",57,4,"8154",7,"270758",163,1,-37,1,,,,,0
"27231806029","07/27/2012 23:18:06","MK",57,4,"8154",7,"270758",163,1,6,0,,"11",,,0
"27231907030","07/27/2012 23:19:07","Z ",57,4,"8154",7,"270758",187,1,-53,1,,,,,0
"27232108031","07/27/2012 23:21:08","Z ",59,1,"8747",8,"270233",957,3,8,1,,,,,0
"27232133032","07/27/2012 23:21:33","M ",59,1,"8747",8,"270233",957,3,33,0,,"11",,,0
"27232154033","07/27/2012 23:21:54","Z ",57,4,"8154",7,"270758",360,1,-66,1,,,,,0
"27232213034","07/27/2012 23:22:13","Z ",59,1,"8747",8,"270233",184,3,73,1,,,,,0
"27232233035","07/27/2012 23:22:33","Z!",59,5,"8681",3,"270936",807,2,,0,,,,,0
"27232232036","07/27/2012 23:22:32","M ",57,4,"8154",7,"270758",360,1,-28,0,,"11",,,1
"27232323037","07/27/2012 23:23:23","Z ",59,1,"8747",8,"270233",319,1,83,1,,,,,0
"27232401038","07/27/2012 23:24:01","Z ",59,1,"8747",8,"270233",1044,1,61,1,,,,,0
"27232406039","07/27/2012 23:24:06","Z ",57,4,"8154",7,"270758",361,1,-54,1,,,,,0
"27232459040","07/27/2012 23:24:59","Z ",59,1,"8747",8,"270233",302,1,59,1,,,,,0
"27232519041","07/27/2012 23:25:19","Z ",57,4,"8154",7,"270758",138,1,-41,1,,,,,0
"27232519042","07/27/2012 23:25:19","M ",59,1,"8747",8,"270233",302,1,79,0,,"11",,,0
"27232549043","07/27/2012 23:25:49","V+",52,1,"8560",1,"270201",0,0,0,0,,,,,0
"27232420044","07/27/2012 23:24:20","Z ",52,1,"8560",1,"270201",72,2,-10300,0,,,,,0
"27232549045","07/27/2012 23:25:49","PP",52,1,"8560",1,"270201",0,0,0,0,"3BE","260712","00BD","0002",0
"27232549046","07/27/2012 23:25:49","P+",52,1,"8560",1,"270201",0,0,0,0,"52","52",,,0
"27232614047","07/27/2012 23:26:14","Z ",57,4,"8154",7,"270758",809,1,-106,1,,,,,0
"27232815048","07/27/2012 23:28:15","Z ",59,1,"8747",8,"270233",5002,9,75,1,,,,,0
"27232821049","07/27/2012 23:28:21","MK",57,4,"8154",7,"270758",809,1,21,0,,"11",,,0
"27232835050","07/27/2012 23:28:35","V+",56,4,"8173",7,"270813",0,0,0,0,,,,,0
"27232835051","07/27/2012 23:28:35","PP",56,4,"8173",7,"270813",0,0,0,0,"3BE","260712","00BD","0002",0
"27232835052","07/27/2012 23:28:35","P+",56,4,"8173",7,"270813",0,0,0,0,"9156","456",,,0
"27233022053","07/27/2012 23:30:22","Z ",59,1,"8747",8,"270233",5040,3,82,1,,,,,0
"27233034054","07/27/2012 23:30:34","Z ",57,4,"8154",7,"270758",483,1,34,1,,,,,0
"27233040055","07/27/2012 23:30:40","MK",59,1,"8747",8,"270233",5040,3,100,0,,"11",,,0
"27233055056","07/27/2012 23:30:55","Z ",59,5,"8681",3,"270936",807,1,-5,1,,,,,0
"27233101057","07/27/2012 23:31:01","Z ",59,1,"8747",8,"270233",1040,2,61,1,,,,,0
"27233108058","07/27/2012 23:31:08","M ",59,5,"8681",3,"270936",807,1,8,0,,"11",,,0
"27233142059","07/27/2012 23:31:42","MK",59,1,"8747",8,"270233",1040,2,102,0,,"11",,,0
"27233153060","07/27/2012 23:31:53","Z ",59,5,"8681",3,"270936",404,1,-7,1,,,,,0
"27233157061","07/27/2012 23:31:57","Z ",57,4,"8154",7,"270758",539,1,-3,1,,,,,0
"27233229062","07/27/2012 23:32:29","MK",57,4,"8154",7,"270758",539,1,29,0,,"11",,,0
"27233238063","07/27/2012 23:32:38","Z ",59,5,"8681",3,"270936",358,1,-22,1,,,,,0
"27233250064","07/27/2012 23:32:50","Z ",57,4,"8154",7,"270758",5997,3,-10,1,,,,,0
"27233305065","07/27/2012 23:33:05","Z ",59,1,"8747",8,"270233",25,2,65,1,,,,,0
"27233334066","07/27/2012 23:33:34","V+",54,5,"8661",3,"270666",0,0,0,0,,,,,0
"27233217067","07/27/2012 23:32:17","Z ",54,5,"8661",3,"270666",1019,2,-9583,0,,,,,0
"27233334068","07/27/2012 23:33:34","PP",54,5,"8661",3,"270666",0,0,0,0,"3BE","260712","00BD","0002",0
"27233334069","07/27/2012 23:33:34","P+",54,5,"8661",3,"270666",0,0,0,0,"254","254",,,0
"27233335070","07/27/2012 23:33:35","Z ",59,5,"8681",3,"270936",1071,11,-25,1,,,,,0
"27233411071","07/27/2012 23:34:11","Z ",59,1,"8747",8,"270233",805,2,71,1,,,,,0
"27233432072","07/27/2012 23:34:32","Z!",56,4,"8173",7,"270813",866,2,,0,,,,,0
"27233434073","07/27/2012 23:34:34","Z ",57,4,"8154",7,"270758",237,2,34,1,,,,,0
"27233438074","07/27/2012 23:34:38","Z ",59,5,"8681",3,"270936",70,1,-22,1,,,,,0
"27233501075","07/27/2012 23:35:01","M ",57,4,"8154",7,"270758",237,2,61,0,,"11",,,0
"27233504076","07/27/2012 23:35:04","MK",59,5,"8681",3,"270936",70,1,4,0,,"11",,,0
"27233538077","07/27/2012 23:35:38","Z ",59,1,"8747",8,"270233",254,2,98,1,,,,,0
"27233544078","07/27/2012 23:35:44","Z ",57,4,"8154",7,"270758",739,2,-16,1,,,,,0
"27233546079","07/27/2012 23:35:46","Z ",59,5,"8681",3,"270936",496,1,-14,1,,,,,0
"27233614080","07/27/2012 23:36:14","MK",57,4,"8154",7,"270758",739,2,14,0,,"11",,,0
