"Rec_id","Datum","Kod","CN","UN","N2","N1","Z1","Z2","Z3","Z4","Z5","ZV","EI","SM","SI","NA","ZA","VO","Zapsano"
"22232100737","07/22/2012 23:21:00","P8",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22232100738","07/22/2012 23:21:00","PP",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"22232200739","07/22/2012 23:22:00","P8",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22232200740","07/22/2012 23:22:00","PP",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"22232300741","07/22/2012 23:23:00","P8",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22232300742","07/22/2012 23:23:00","PP",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"22232500745","07/22/2012 23:25:00","P8",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22232500746","07/22/2012 23:25:00","PP",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"22232600747","07/22/2012 23:26:00","P8",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22232600748","07/22/2012 23:26:00","PP",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"22232700749","07/22/2012 23:27:00","P8",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22232700750","07/22/2012 23:27:00","PP",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"22232800751","07/22/2012 23:28:00","P8",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22232800752","07/22/2012 23:28:00","PP",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"22232900753","07/22/2012 23:29:00","P8",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22232900754","07/22/2012 23:29:00","PP",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"22233000755","07/22/2012 23:30:00","P8",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22233000756","07/22/2012 23:30:00","PP",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"22233100757","07/22/2012 23:31:00","P3",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22233100758","07/22/2012 23:31:00","P8",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22233100759","07/22/2012 23:31:00","PP",2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
"22233200760","07/22/2012 23:32:00","P3",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22233200761","07/22/2012 23:32:00","P8",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22233200762","07/22/2012 23:32:00","PP",2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
"22233300763","07/22/2012 23:33:00","P3",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22233300764","07/22/2012 23:33:00","P8",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22233300765","07/22/2012 23:33:00","PP",2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
"22233400766","07/22/2012 23:34:00","P3",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22233400767","07/22/2012 23:34:00","P8",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22233400768","07/22/2012 23:34:00","PP",2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
"22233500769","07/22/2012 23:35:00","P3",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22233500770","07/22/2012 23:35:00","P8",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22233500771","07/22/2012 23:35:00","PP",2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
"22233600772","07/22/2012 23:36:00","P3",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22233600773","07/22/2012 23:36:00","P8",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22233600774","07/22/2012 23:36:00","PP",2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
"22233700775","07/22/2012 23:37:00","P3",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22233700776","07/22/2012 23:37:00","P8",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22233700777","07/22/2012 23:37:00","PP",2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
"22233800778","07/22/2012 23:38:00","P3",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22233800779","07/22/2012 23:38:00","P8",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22233800780","07/22/2012 23:38:00","PP",2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
"22233900781","07/22/2012 23:39:00","P3",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22233900782","07/22/2012 23:39:00","P7",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22233900783","07/22/2012 23:39:00","P8",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22233900784","07/22/2012 23:39:00","PP",3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
"22234000785","07/22/2012 23:40:00","P3",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22234000786","07/22/2012 23:40:00","P7",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22234000787","07/22/2012 23:40:00","P8",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22234000788","07/22/2012 23:40:00","PP",3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
"22234100789","07/22/2012 23:41:00","P3",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22234100790","07/22/2012 23:41:00","P7",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22234100791","07/22/2012 23:41:00","P8",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22234100792","07/22/2012 23:41:00","PP",3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
"22234200793","07/22/2012 23:42:00","P3",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22232400743","07/22/2012 23:24:00","P8",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22232400744","07/22/2012 23:24:00","PP",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"22234200794","07/22/2012 23:42:00","P7",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22234200795","07/22/2012 23:42:00","P8",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22234200796","07/22/2012 23:42:00","PP",3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
"22234300797","07/22/2012 23:43:00","P3",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22234300798","07/22/2012 23:43:00","P7",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22234300799","07/22/2012 23:43:00","P8",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22234300800","07/22/2012 23:43:00","PP",3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
