"Rec_id","Datum","Kod","LnNo","PorNo","EvCislo","Vozovna","FyzAdresa","A","B","C","D","E","F","G","H","Zapsano"
"13230146723","07/13/2012 23:01:46","V+",59,1,"8713",8,"270478",0,0,0,0,,,,,0
"13230146724","07/13/2012 23:01:46","PP",59,1,"8713",8,"270478",0,0,0,0,"3BE","090712","00BD","0002",0
"13230146725","07/13/2012 23:01:46","P+",59,1,"8713",8,"270478",0,0,0,0,"9059","459",,,0
"13230732726","07/13/2012 23:07:32","Z!",59,1,"8713",8,"270478",957,4,,0,,,,,0
"13231505727","07/13/2012 23:15:05","V+",51,1,"8157",7,"270732",0,0,0,0,,,,,0
"13231323728","07/13/2012 23:13:23","Z ",51,1,"8157",7,"270732",85,2,-9337,0,,,,,0
"13231505729","07/13/2012 23:15:05","PP",51,1,"8157",7,"270732",0,0,0,0,"3BE","110712","00BD","0002",0
"13231505730","07/13/2012 23:15:05","P+",51,1,"8157",7,"270732",0,0,0,0,"351","351",,,0
"13231542731","07/13/2012 23:15:42","V+",59,5,"8680",3,"270448",0,0,0,0,,,,,0
"13231542732","07/13/2012 23:15:42","PP",59,5,"8680",3,"270448",0,0,0,0,"3BE","090712","00BD","0002",0
"13231542733","07/13/2012 23:15:42","P+",59,5,"8680",3,"270448",0,0,0,0,"9559","459",,,0
"13232049734","07/13/2012 23:20:49","Z ",59,1,"8713",8,"270478",957,3,-11,1,,,,,0
"13232111735","07/13/2012 23:21:11","M ",59,1,"8713",8,"270478",957,3,11,0,,"FA",,,0
"13232132736","07/13/2012 23:21:32","Z!",59,5,"8680",3,"270448",807,2,,0,,,,,0
"13232143737","07/13/2012 23:21:43","Z ",59,1,"8713",8,"270478",184,3,43,1,,,,,0
"13232240738","07/13/2012 23:22:40","Z ",59,1,"8713",8,"270478",319,1,40,1,,,,,0
"13232328739","07/13/2012 23:23:28","V+",56,4,"8339",7,"270542",0,0,0,0,,,,,0
"13232328740","07/13/2012 23:23:28","PP",56,4,"8339",7,"270542",0,0,0,0,"3BE","110712","00BD","0002",0
"13232328741","07/13/2012 23:23:28","P+",56,4,"8339",7,"270542",0,0,0,0,"9156","456",,,0
"13232340742","07/13/2012 23:23:40","Z ",59,1,"8713",8,"270478",1044,1,40,1,,,,,0
"13232452743","07/13/2012 23:24:52","Z ",59,1,"8713",8,"270478",302,1,52,1,,,,,0
"13232503744","07/13/2012 23:25:03","M ",59,1,"8713",8,"270478",302,1,63,0,,"11",,,0
"13232719745","07/13/2012 23:27:19","Z ",59,1,"8713",8,"270478",5002,9,19,1,,,,,0
"13232723746","07/13/2012 23:27:23","V+",52,1,"8562",1,"270177",0,0,0,0,,,,,0
"13232601747","07/13/2012 23:26:01","Z ",52,1,"8562",1,"270177",72,2,-10199,0,,,,,0
"13232723748","07/13/2012 23:27:23","PP",52,1,"8562",1,"270177",0,0,0,0,"3BE","090712","00BD","0002",0
"13232723749","07/13/2012 23:27:23","P+",52,1,"8562",1,"270177",0,0,0,0,"52","52",,,0
"13232859750","07/13/2012 23:28:59","Z ",59,1,"8713",8,"270478",5040,3,-1,1,,,,,0
"13232932751","07/13/2012 23:29:32","Z!",56,4,"8339",7,"270542",866,2,,0,,,,,0
"13232947752","07/13/2012 23:29:47","MK",59,1,"8713",8,"270478",5040,3,47,0,,"11",,,0
"13233018753","07/13/2012 23:30:18","Z ",59,1,"8713",8,"270478",1040,2,18,1,,,,,0
"13233056754","07/13/2012 23:30:56","MK",59,1,"8713",8,"270478",1040,2,56,0,,"11",,,0
"13233109755","07/13/2012 23:31:09","M ",59,5,"8680",3,"270448",807,1,9,0,,"11",,,0
"13233147756","07/13/2012 23:31:47","Z ",59,5,"8680",3,"270448",404,1,-13,1,,,,,0
"13233237757","07/13/2012 23:32:37","Z ",59,5,"8680",3,"270448",358,1,-23,1,,,,,0
"13233253758","07/13/2012 23:32:53","Z ",59,1,"8713",8,"270478",25,2,53,1,,,,,0
"13233305759","07/13/2012 23:33:05","V+",53,1,"8503",2,"270181",0,0,0,0,,,,,0
"13233206760","07/13/2012 23:32:06","Z ",53,1,"8503",2,"270181",651,2,-9714,0,,,,,0
"13233305761","07/13/2012 23:33:05","PP",53,1,"8503",2,"270181",0,0,0,0,"3BE","110712","00BD","0002",0
"13233305762","07/13/2012 23:33:05","P+",53,1,"8503",2,"270181",0,0,0,0,"53","53",,,0
"13233334763","07/13/2012 23:33:34","Z ",59,5,"8680",3,"270448",1071,11,-26,1,,,,,0
"13233404764","07/13/2012 23:34:04","Z ",59,1,"8713",8,"270478",805,2,64,1,,,,,0
"13233436765","07/13/2012 23:34:36","Z ",59,5,"8680",3,"270448",70,1,-24,1,,,,,0
"13233508766","07/13/2012 23:35:08","MK",59,5,"8680",3,"270448",70,1,8,0,,"11",,,0
"13233526767","07/13/2012 23:35:26","Z ",59,1,"8713",8,"270478",254,2,86,1,,,,,0
"13233552768","07/13/2012 23:35:52","Z ",59,5,"8680",3,"270448",496,1,-8,1,,,,,0
"13233641769","07/13/2012 23:36:41","Z ",59,5,"8680",3,"270448",900,1,-19,1,,,,,0
"13233645770","07/13/2012 23:36:45","Z ",59,1,"8713",8,"270478",240,2,105,1,,,,,0
"13233711771","07/13/2012 23:37:11","M ",59,1,"8713",8,"270478",240,2,131,0,,"11",,,0
"13233748772","07/13/2012 23:37:48","Z ",59,5,"8680",3,"270448",690,1,-12,1,,,,,0
"13233809773","07/13/2012 23:38:09","M ",59,5,"8680",3,"270448",690,1,9,0,,"11",,,0
