"Rec_id","Datum","Kod","LnNo","PorNo","EvCislo","Vozovna","FyzAdresa","A","B","C","D","E","F","G","H","Zapsano"
"01233321644","07/01/2012 23:33:21","Z ",59,1,"8712",8,"270707",805,2,21,1,,,,,0
"01233351645","07/01/2012 23:33:51","Z ",59,5,"8670",3,"270616",1071,11,-9,1,,,,,0
"01233432646","07/01/2012 23:34:32","Z ",59,1,"8712",8,"270707",254,2,32,1,,,,,0
"01233505647","07/01/2012 23:35:05","Z ",59,5,"8670",3,"270616",70,1,5,1,,,,,0
"01233516648","07/01/2012 23:35:16","MK",59,5,"8670",3,"270616",70,1,16,0,,"11",,,0
"01233549649","07/01/2012 23:35:49","Z ",59,1,"8712",8,"270707",240,2,49,1,,,,,0
"01233608650","07/01/2012 23:36:08","Z ",59,5,"8670",3,"270616",496,1,8,1,,,,,0
"01233605651","07/01/2012 23:36:05","M ",59,1,"8712",8,"270707",240,2,65,0,,"11",,,0
"01233659652","07/01/2012 23:36:59","Z ",59,5,"8670",3,"270616",900,1,-1,1,,,,,0
"01233718653","07/01/2012 23:37:18","Z ",59,1,"8712",8,"270707",289,2,78,1,,,,,0
"01233733654","07/01/2012 23:37:33","M ",59,1,"8712",8,"270707",289,2,93,0,,"11",,,0
"01233733655","07/01/2012 23:37:33","M ",59,1,"8712",8,"270707",289,2,93,0,,"11",,,0
"01233733656","07/01/2012 23:37:33","M ",59,1,"8712",8,"270707",289,2,93,0,,"11",,,0
"01233733657","07/01/2012 23:37:33","M ",59,1,"8712",8,"270707",289,2,93,0,,"11",,,0
"01233733658","07/01/2012 23:37:33","M ",59,1,"8712",8,"270707",289,2,93,0,,"11",,,0
"01233809659","07/01/2012 23:38:09","Z ",59,5,"8670",3,"270616",690,1,9,1,,,,,0
"01233823660","07/01/2012 23:38:23","Z ",56,4,"8174",7,"270359",866,1,-37,1,,,,,0
"01233827661","07/01/2012 23:38:27","M ",59,5,"8670",3,"270616",690,1,27,0,,"11",,,0
"01233832662","07/01/2012 23:38:32","Z ",59,1,"8712",8,"270707",580,2,32,1,,,,,0
"01233847663","07/01/2012 23:38:47","M ",59,1,"8712",8,"270707",580,2,47,0,,"11",,,0
"01233903664","07/01/2012 23:39:03","M ",56,4,"8174",7,"270359",866,1,3,0,,"11",,,0
"01233908665","07/01/2012 23:39:08","V+",54,5,"8557",1,"271025",0,0,0,0,,,,,0
"01233818666","07/01/2012 23:38:18","Z ",54,5,"8557",1,"271025",1019,2,-12822,0,,,,,0
"01233908667","07/01/2012 23:39:08","PP",54,5,"8557",1,"271025",0,0,0,0,"3BE","290612","00BD","0002",0
"01233908668","07/01/2012 23:39:08","P+",54,5,"8557",1,"271025",0,0,0,0,"54","54",,,0
"01233932669","07/01/2012 23:39:32","Z ",59,1,"8712",8,"270707",567,2,32,1,,,,,0
"01233942670","07/01/2012 23:39:42","Z ",56,4,"8174",7,"270359",433,1,-18,1,,,,,0
"01233946671","07/01/2012 23:39:46","Z ",59,5,"8670",3,"270616",848,1,46,1,,,,,0
"01233944672","07/01/2012 23:39:44","M ",59,1,"8712",8,"270707",567,2,44,0,,"11",,,0
"01234022673","07/01/2012 23:40:22","Z ",59,5,"8670",3,"270616",299,1,22,1,,,,,0
"01234025674","07/01/2012 23:40:25","Z ",59,1,"8712",8,"270707",865,2,25,1,,,,,0
"01234038675","07/01/2012 23:40:38","MK",59,1,"8712",8,"270707",865,2,38,0,,"11",,,0
"01234118676","07/01/2012 23:41:18","Z ",56,4,"8174",7,"270359",597,1,18,1,,,,,0
"01234122677","07/01/2012 23:41:22","Z ",59,1,"8712",8,"270707",394,2,22,1,,,,,0
"01234134678","07/01/2012 23:41:34","M ",59,1,"8712",8,"270707",394,2,34,0,,"11",,,0
"01234138679","07/01/2012 23:41:38","M ",56,4,"8174",7,"270359",597,1,38,0,,"11",,,0
"01234209680","07/01/2012 23:42:09","Z ",59,5,"8670",3,"270616",849,1,69,1,,,,,0
"01234240681","07/01/2012 23:42:40","Z ",59,1,"8712",8,"270707",395,2,40,1,,,,,0
"01234252682","07/01/2012 23:42:52","M ",59,1,"8712",8,"270707",395,2,52,0,,"11",,,0
"01234304683","07/01/2012 23:43:04","Z ",59,5,"8670",3,"270616",921,1,64,1,,,,,0
"01234327684","07/01/2012 23:43:27","V+",52,5,"8556",1,"270316",0,0,0,0,,,,,0
"01234048685","07/01/2012 23:40:48","Z ",52,5,"8556",1,"270316",946,2,-11652,0,,,,,0
"01234327686","07/01/2012 23:43:27","PP",52,5,"8556",1,"270316",0,0,0,0,"3BE","290612","00BD","0002",0
"01234327687","07/01/2012 23:43:27","P+",52,5,"8556",1,"270316",0,0,0,0,"52","52",,,0
"01234347688","07/01/2012 23:43:47","Z ",56,4,"8174",7,"270359",530,1,-13,1,,,,,0
"01234358689","07/01/2012 23:43:58","Z ",59,1,"8712",8,"270707",113,2,58,1,,,,,0
"01234420690","07/01/2012 23:44:20","M ",59,1,"8712",8,"270707",113,2,80,0,,"11",,,0
"01234438691","07/01/2012 23:44:38","Z ",56,4,"8174",7,"270359",503,1,-22,1,,,,,0
"01234507692","07/01/2012 23:45:07","Z ",59,5,"8670",3,"270616",373,2,67,1,,,,,0
"01234517693","07/01/2012 23:45:17","V+",55,4,"8744",8,"270220",0,0,0,0,,,,,0
"01234150694","07/01/2012 23:41:50","Z ",55,4,"8744",8,"270220",404,2,-10990,0,,,,,0
"01234517695","07/01/2012 23:45:17","PP",55,4,"8744",8,"270220",0,0,0,0,"3BE","290612","00BD","0002",0
"01234517696","07/01/2012 23:45:17","P+",55,4,"8744",8,"270220",0,0,0,0,"55","55",,,0
"01234516697","07/01/2012 23:45:16","Z ",55,4,"8744",8,"270220",807,2,-10844,1,,,,,0
"01234528698","07/01/2012 23:45:28","Z ",59,1,"8712",8,"270707",236,2,28,1,,,,,0
"01234544699","07/01/2012 23:45:44","V+",51,2,"8344",7,"270822",0,0,0,0,,,,,0
"01234352700","07/01/2012 23:43:52","Z ",51,2,"8344",7,"270822",85,2,-9308,0,,,,,0
"01234544701","07/01/2012 23:45:44","PP",51,2,"8344",7,"270822",0,0,0,0,"3BE","290612","00BD","0002",0
"01234544702","07/01/2012 23:45:44","P+",51,2,"8344",7,"270822",0,0,0,0,"351","351",,,0
"01234548703","07/01/2012 23:45:48","M ",59,1,"8712",8,"270707",236,2,48,0,,"11",,,0
"01234627704","07/01/2012 23:46:27","Z ",59,5,"8670",3,"270616",469,2,27,1,,,,,0
"01234631705","07/01/2012 23:46:31","V+",53,2,"8321",4,"270784",0,0,0,0,,,,,0
"01234430706","07/01/2012 23:44:30","Z ",53,2,"8321",4,"270784",651,2,-10770,0,,,,,0
"01234631707","07/01/2012 23:46:31","PP",53,2,"8321",4,"270784",0,0,0,0,"3BE","220612","00BD","0002",0
"01234631708","07/01/2012 23:46:31","P+",53,2,"8321",4,"270784",0,0,0,0,"53","53",,,0
"01234637709","07/01/2012 23:46:37","Z ",59,1,"8712",8,"270707",47,2,37,1,,,,,0
"01234653710","07/01/2012 23:46:53","M ",59,1,"8712",8,"270707",47,2,53,0,,"11",,,0
"01234732711","07/01/2012 23:47:32","Z ",56,4,"8174",7,"270359",152,2,32,1,,,,,0
"01234741712","07/01/2012 23:47:41","Z ",59,5,"8670",3,"270616",34,2,41,1,,,,,0
"01234753713","07/01/2012 23:47:53","Z ",59,1,"8712",8,"270707",612,2,-7,1,,,,,0
"01234802714","07/01/2012 23:48:02","PP",59,1,"8712",8,"270707",0,0,0,0,"3BE","290612","00BD","0002",0
"01234802715","07/01/2012 23:48:02","P+",59,1,"8712",8,"270707",0,0,0,0,"459","459",,,0
"01234805716","07/01/2012 23:48:05","M ",59,5,"8670",3,"270616",34,2,65,0,,"11",,,0
"01234840717","07/01/2012 23:48:40","Z ",51,1,"8327",7,"270247",85,1,-20,1,,,,,0
"01234842718","07/01/2012 23:48:42","Z ",56,4,"8174",7,"270359",559,2,42,1,,,,,0
"01234854719","07/01/2012 23:48:54","Z ",59,5,"8670",3,"270616",512,2,54,1,,,,,0
"01234907720","07/01/2012 23:49:07","MO",51,1,"8327",7,"270247",85,1,7,0,,"11",,,0
"01234917721","07/01/2012 23:49:17","MP",59,1,"8712",8,"270707",612,2,77,0,,"11",,,0
"01234931722","07/01/2012 23:49:31","Z ",52,5,"8556",1,"270316",945,2,-11129,1,"FD",,,,0
"01234934723","07/01/2012 23:49:34","V+",57,1,"8636",5,"270303",0,0,0,0,,,,,0
"01234638724","07/01/2012 23:46:38","Z ",57,1,"8636",5,"270303",31,2,-10042,0,,,,,0
"01234934725","07/01/2012 23:49:34","PP",57,1,"8636",5,"270303",0,0,0,0,"3BE","290612","00BD","0002",0
"01234934726","07/01/2012 23:49:34","P+",57,1,"8636",5,"270303",0,0,0,0,"457","457",,,0
"01234943727","07/01/2012 23:49:43","Z ",59,5,"8670",3,"270616",837,2,0,1,,,,,0
"01234948728","07/01/2012 23:49:48","Z ",56,4,"8174",7,"270359",376,2,-12,1,,,,,0
"01234953729","07/01/2012 23:49:53","Z ",53,1,"8436",2,"270259",651,1,-7,1,,,,,0
"01234953730","07/01/2012 23:49:53","Z ",51,1,"8327",7,"270247",868,1,-7,1,,,,,0
"01234957731","07/01/2012 23:49:57","PP",59,5,"8670",3,"270616",0,0,0,0,"3BE","220612","00BD","0002",0
"01234957732","07/01/2012 23:49:57","P+",59,5,"8670",3,"270616",0,0,0,0,"459","459",,,0
"01235007733","07/01/2012 23:50:07","MO",53,1,"8436",2,"270259",651,1,7,0,,"11",,,0
"01235014734","07/01/2012 23:50:14","MK",56,4,"8174",7,"270359",376,2,14,0,,"11",,,0
"01235028735","07/01/2012 23:50:28","V+",58,5,"8710",8,"270547",0,0,0,0,,,,,0
"01235028736","07/01/2012 23:50:28","PP",58,5,"8710",8,"270547",0,0,0,0,"3BE","290612","00BD","0002",0
"01235028737","07/01/2012 23:50:28","P+",58,5,"8710",8,"270547",0,0,0,0,"9058","358",,,0
"01235031738","07/01/2012 23:50:31","V+",54,1,"8389",4,"270645",0,0,0,0,,,,,0
"01234817739","07/01/2012 23:48:17","Z ",54,1,"8389",4,"270645",72,2,-10303,0,,,,,0
"01235031740","07/01/2012 23:50:31","PP",54,1,"8389",4,"270645",0,0,0,0,"3BE","290612","00BD","0002",0
"01235031741","07/01/2012 23:50:31","P+",54,1,"8389",4,"270645",0,0,0,0,"54","54",,,0
"01235044742","07/01/2012 23:50:44","V+",53,5,"8503",2,"270181",0,0,0,0,,,,,0
"01235044743","07/01/2012 23:50:44","PP",53,5,"8503",2,"270181",0,0,0,0,"3BE","290612","00BD","0002",0
"01235044744","07/01/2012 23:50:44","P+",53,5,"8503",2,"270181",0,0,0,0,"9253","53",,,0
"01235046745","07/01/2012 23:50:46","V+",55,1,"8430",2,"270954",0,0,0,0,,,,,0
"01234825746","07/01/2012 23:48:25","Z ",55,1,"8430",2,"270954",864,2,-11615,0,,,,,0
"01235046747","07/01/2012 23:50:46","PP",55,1,"8430",2,"270954",0,0,0,0,"3BE","290612","00BD","0002",0
"01235046748","07/01/2012 23:50:46","P+",55,1,"8430",2,"270954",0,0,0,0,"55","55",,,0
"01235043749","07/01/2012 23:50:43","MR",59,5,"8670",3,"270616",8140,1,,0,,"11",,,0
"01235108750","07/01/2012 23:51:08","MR",59,5,"8670",3,"270616",8150,1,,0,,"11",,,0
"01235110751","07/01/2012 23:51:10","MP",57,1,"8636",5,"270303",31,2,-9770,0,,"11",,,0
"01235115752","07/01/2012 23:51:15","Z ",53,1,"8436",2,"270259",467,1,15,1,,,,,0
"01235115753","07/01/2012 23:51:15","Z ",51,1,"8327",7,"270247",283,1,15,1,,,,,0
"01235116754","07/01/2012 23:51:16","Z ",56,4,"8174",7,"270359",550,2,16,1,,,,,0
"01235145755","07/01/2012 23:51:45","Z ",56,4,"8174",7,"270359",183,2,-15,1,,,,,0
"01235203756","07/01/2012 23:52:03","Z ",53,1,"8436",2,"270259",740,1,3,1,,,,,0
"01235255757","07/01/2012 23:52:55","Z ",52,1,"8559",1,"270869",72,1,-5,1,,,,,0
"01235302758","07/01/2012 23:53:02","MO",52,1,"8559",1,"270869",72,1,2,0,,"11",,,0
"01235313759","07/01/2012 23:53:13","Z ",51,1,"8327",7,"270247",462,1,73,1,,,,,0
"01235325760","07/01/2012 23:53:25","Z ",53,1,"8436",2,"270259",78,1,25,1,,,,,0
"01235338761","07/01/2012 23:53:38","Z ",52,1,"8559",1,"270869",652,1,-22,1,,,,,0
"01235350762","07/01/2012 23:53:50","Z ",56,4,"8174",7,"270359",751,2,-10,1,,,,,0
"01235349763","07/01/2012 23:53:49","Z ",51,1,"8327",7,"270247",73,1,49,1,,,,,0
"01235401764","07/01/2012 23:54:01","Z ",55,4,"8744",8,"270220",807,1,1,1,,,,,0
"01235419765","07/01/2012 23:54:19","V+",59,6,"8666",3,"270541",0,0,0,0,,,,,0
"01235419766","07/01/2012 23:54:19","PP",59,6,"8666",3,"270541",0,0,0,0,"3BE","290612","00BD","0002",0
"01235419767","07/01/2012 23:54:19","P+",59,6,"8666",3,"270541",0,0,0,0,"9559","459",,,0
"01235426768","07/01/2012 23:54:26","V+",56,1,"8319",4,"270628",0,0,0,0,,,,,0
"01235237769","07/01/2012 23:52:37","Z ",56,1,"8319",4,"270628",541,2,-9503,0,,,,,0
"01235426770","07/01/2012 23:54:26","PP",56,1,"8319",4,"270628",0,0,0,0,"3BE","290612","00BD","0002",0
"01235426771","07/01/2012 23:54:26","P+",56,1,"8319",4,"270628",0,0,0,0,"456","456",,,0
"01235425772","07/01/2012 23:54:25","MO",55,4,"8744",8,"270220",807,1,25,0,,"11",,,0
"01235435773","07/01/2012 23:54:35","Z ",52,1,"8559",1,"270869",135,1,-25,1,,,,,0
"01235437774","07/01/2012 23:54:37","Z ",53,1,"8436",2,"270259",314,1,37,1,,,,,0
"01235520775","07/01/2012 23:55:20","Z ",51,1,"8327",7,"270247",943,1,20,1,,,,,0
"01235521776","07/01/2012 23:55:21","Z ",52,1,"8559",1,"270869",242,1,-39,1,,,,,0
"01235522777","07/01/2012 23:55:22","Z ",53,1,"8436",2,"270259",676,1,22,1,,,,,0
"01235525778","07/01/2012 23:55:25","Z ",55,4,"8744",8,"270220",404,1,25,1,,,,,0
"01235529779","07/01/2012 23:55:29","Z ",52,5,"8556",1,"270316",946,2,-10771,1,"D",,,,0
"01235531780","07/01/2012 23:55:31","Z ",52,5,"8556",1,"270316",945,2,-10769,1,"FD",,,,0
"01235537781","07/01/2012 23:55:37","Z ",56,4,"8174",7,"270359",697,2,-83,1,,,,,0
"01235546782","07/01/2012 23:55:46","V+",58,1,"8723",3,"270727",0,0,0,0,,,,,0
"01235525783","07/01/2012 23:55:25","Z ",58,1,"8723",3,"270727",694,2,-9695,0,,,,,0
"01235546784","07/01/2012 23:55:46","PP",58,1,"8723",3,"270727",0,0,0,0,"3BE","220612","00BD","0002",0
"01235546785","07/01/2012 23:55:46","P+",58,1,"8723",3,"270727",0,0,0,0,"158","158",,,0
"01235547786","07/01/2012 23:55:47","PP",56,4,"8174",7,"270359",0,0,0,0,"3BE","290612","00BD","0002",0
"01235547787","07/01/2012 23:55:47","P+",56,4,"8174",7,"270359",0,0,0,0,"456","456",,,0
"01235622788","07/01/2012 23:56:22","Z ",55,4,"8744",8,"270220",358,1,22,1,,,,,0
"01235628789","07/01/2012 23:56:28","Z!",53,5,"8503",2,"270181",508,2,,0,,,,,0
"01235633790","07/01/2012 23:56:33","Z!",58,5,"8710",8,"270547",957,4,,0,,,,,0
"01235636791","07/01/2012 23:56:36","Z ",51,1,"8327",7,"270247",157,1,36,1,,,,,0
"01235657792","07/01/2012 23:56:57","Z ",53,1,"8436",2,"270259",675,1,57,1,,,,,0
"01235705793","07/01/2012 23:57:05","Z ",52,1,"8559",1,"270869",755,1,-55,1,,,,,0
"01235718794","07/01/2012 23:57:18","Z ",51,1,"8327",7,"270247",40,1,18,1,,,,,0
"01235721795","07/01/2012 23:57:21","M ",52,1,"8559",1,"270869",755,1,-39,0,,"11",,,1
"01235725796","07/01/2012 23:57:25","Z ",54,1,"8389",4,"270645",72,1,-35,1,,,,,0
"01235724797","07/01/2012 23:57:24","Z ",55,4,"8744",8,"270220",1071,11,24,1,,,,,0
"01235727798","07/01/2012 23:57:27","Z!",59,1,"8712",8,"270707",612,1,,0,,,,,0
"01235737799","07/01/2012 23:57:37","V+",57,4,"8173",7,"270813",0,0,0,0,,,,,0
"01235737800","07/01/2012 23:57:37","PP",57,4,"8173",7,"270813",0,0,0,0,"3BE","290612","00BD","0002",0
"01235737801","07/01/2012 23:57:37","P+",57,4,"8173",7,"270813",0,0,0,0,"457","457",,,0
"01235752802","07/01/2012 23:57:52","Z ",53,1,"8436",2,"270259",249,1,52,1,,,,,0
"01235754803","07/01/2012 23:57:54","Z ",58,5,"8710",8,"270547",957,3,-6,1,,,,,0
"01235806804","07/01/2012 23:58:06","MO",54,1,"8389",4,"270645",72,1,6,0,,"11",,,0
"01235808805","07/01/2012 23:58:08","M ",58,5,"8710",8,"270547",957,3,8,0,,"FA",,,0
"01235808806","07/01/2012 23:58:08","MO",59,1,"8712",8,"270707",612,3,8,0,,"11",,,0
"01235811807","07/01/2012 23:58:11","Z ",55,4,"8744",8,"270220",70,1,11,1,,,,,0
"01235817808","07/01/2012 23:58:17","Z ",51,1,"8327",7,"270247",130,1,17,1,,,,,0
"01235818809","07/01/2012 23:58:18","Z ",52,1,"8559",1,"270869",775,1,-42,1,,,,,0
"01235834810","07/01/2012 23:58:34","Z ",54,1,"8389",4,"270645",652,1,-26,1,,,,,0
"01235831811","07/01/2012 23:58:31","MK",55,4,"8744",8,"270220",70,1,31,0,,"11",,,0
"01235840812","07/01/2012 23:58:40","Z ",58,5,"8710",8,"270547",184,3,40,1,,,,,0
"01235847813","07/01/2012 23:58:47","Z ",59,1,"8712",8,"270707",47,1,-13,1,,,,,0
"01235906814","07/01/2012 23:59:06","Z ",52,1,"8559",1,"270869",691,1,-54,1,,,,,0
"01235901815","07/01/2012 23:59:01","M ",59,1,"8712",8,"270707",47,1,1,0,,"11",,,0
"01235914816","07/01/2012 23:59:14","Z ",55,4,"8744",8,"270220",496,1,14,1,,,,,0
"01235915817","07/01/2012 23:59:15","Z ",58,5,"8710",8,"270547",319,1,15,1,,,,,0
"01235929818","07/01/2012 23:59:29","Z ",53,1,"8436",2,"270259",139,1,29,1,,,,,0
"01235932819","07/01/2012 23:59:32","Z!",59,6,"8666",3,"270541",807,2,,0,,,,,0
"01235937820","07/01/2012 23:59:37","V+",58,4,"8649",5,"270709",0,0,0,0,,,,,0
"01235751821","07/01/2012 23:57:51","Z ",58,4,"8649",5,"270709",612,2,-8949,0,,,,,0
"01235937822","07/01/2012 23:59:37","PP",58,4,"8649",5,"270709",0,0,0,0,"3BE","290612","00BD","0002",0
"01235937823","07/01/2012 23:59:37","P+",58,4,"8649",5,"270709",0,0,0,0,"358","358",,,0
"01235937824","07/01/2012 23:59:37","Z ",54,1,"8389",4,"270645",135,1,-23,1,,,,,0
"01235947825","07/01/2012 23:59:47","Z ",59,1,"8712",8,"270707",236,1,-13,1,,,,,0
"01235956826","07/01/2012 23:59:56","Z ",55,4,"8744",8,"270220",900,1,-4,1,,,,,0
"02000004827","07/02/2012 00:00:04","Z ",51,1,"8327",7,"270247",757,1,64,1,,,,,0
"02000008828","07/02/2012 00:00:08","V+",54,6,"8558",1,"271051",0,0,0,0,,,,,0
"01235808829","07/01/2012 23:58:08","Z ",54,6,"8558",1,"271051",1019,2,-13432,0,,,,,0
"02000008830","07/02/2012 00:00:08","PP",54,6,"8558",1,"271051",0,0,0,0,"3BE","290612","00BD","0002",0
"02000008831","07/02/2012 00:00:08","P+",54,6,"8558",1,"271051",0,0,0,0,"54","54",,,0
"02000008832","07/02/2012 00:00:08","Z ",54,5,"8557",1,"271025",1019,1,8,1,,,,,0
"02000005833","07/02/2012 00:00:05","M ",59,1,"8712",8,"270707",236,1,5,0,,"11",,,0
"02000013834","07/02/2012 00:00:13","M!",53,5,"8503",2,"270181",67,4,,0,,"11",,,0
"02000018835","07/02/2012 00:00:18","MO",54,5,"8557",1,"271025",1019,1,18,0,,"11",,,0
"02000029836","07/02/2012 00:00:29","MR",52,1,"8559",1,"270869",8160,1,,0,,"11",,,0
"02000036837","07/02/2012 00:00:36","Z ",54,1,"8389",4,"270645",242,1,-24,1,,,,,0
"02000036838","07/02/2012 00:00:36","Z ",53,5,"8503",2,"270181",67,2,-24,1,,,,,0
"02000037839","07/02/2012 00:00:37","Z ",58,5,"8710",8,"270547",1044,1,37,1,,,,,0
"02000042840","07/02/2012 00:00:42","Z ",55,4,"8744",8,"270220",690,1,-18,1,,,,,0
"02000100841","07/02/2012 00:01:00","Z ",52,1,"8559",1,"270869",134,1,-60,1,,,,,0
"02000109842","07/02/2012 00:01:09","Z ",59,1,"8712",8,"270707",113,1,9,1,,,,,0
"02000109843","07/02/2012 00:01:09","MK",55,4,"8744",8,"270220",690,1,9,0,,"11",,,0
"02000112844","07/02/2012 00:01:12","Z ",58,5,"8710",8,"270547",302,1,12,1,,,,,0
"02000121845","07/02/2012 00:01:21","Z ",54,5,"8557",1,"271025",1030,1,21,1,,,,,0
"02000122846","07/02/2012 00:01:22","M ",59,1,"8712",8,"270707",113,1,22,0,,"11",,,0
"02000129847","07/02/2012 00:01:29","Z ",52,5,"8556",1,"270316",946,2,-10411,1,"D",,,,0
"02000131848","07/02/2012 00:01:31","Z ",52,5,"8556",1,"270316",945,2,-10409,1,"FD",,,,0
"02000136849","07/02/2012 00:01:36","Z ",51,1,"8327",7,"270247",321,1,96,1,,,,,0
"02000139850","07/02/2012 00:01:39","M ",58,5,"8710",8,"270547",302,1,39,0,,"11",,,0
"02000146851","07/02/2012 00:01:46","M ",54,5,"8557",1,"271025",1030,1,46,0,,"FA",,,0
"02000144852","07/02/2012 00:01:44","MR",53,5,"8503",2,"270181",8120,1,,0,,"11",,,0
"02000154853","07/02/2012 00:01:54","MK",51,1,"8327",7,"270247",321,1,114,0,,"11",,,0
"02000159854","07/02/2012 00:01:59","MR",53,1,"8436",2,"270259",7201,1,,0,,"10",,,0
"02000219855","07/02/2012 00:02:19","Z ",54,5,"8557",1,"271025",1050,3,19,1,,,,,0
"02000219856","07/02/2012 00:02:19","Z ",52,1,"8559",1,"270869",348,1,-41,1,,,,,0
"02000220857","07/02/2012 00:02:20","Z ",54,1,"8389",4,"270645",5144,5,20,1,,,,,0
"02000230858","07/02/2012 00:02:30","Z ",53,1,"8436",2,"270259",447,1,90,1,,,,,0
"02000231859","07/02/2012 00:02:31","Z ",59,1,"8712",8,"270707",395,1,31,1,,,,,0
"02000245860","07/02/2012 00:02:45","M ",59,1,"8712",8,"270707",395,1,45,0,,"11",,,0
"02000249861","07/02/2012 00:02:49","Z ",51,1,"8327",7,"270247",250,3,109,1,,,,,0
"02000245862","07/02/2012 00:02:45","M ",54,5,"8557",1,"271025",1050,3,45,0,,"10",,,0
