"Rec_id","Datum","Kod","LnNo","PorNo","EvCislo","Vozovna","FyzAdresa","A","B","C","D","E","F","G","H","Zapsano"
"18115446901","07/18/2012 11:54:46","V+",55,2,"8449",2,"270422",0,0,0,0,,,,,0
"18115446902","07/18/2012 11:54:46","PP",55,2,"8449",2,"270422",0,0,0,0,,,"00BD","0002",0
"18115446903","07/18/2012 11:54:46","P+",55,2,"8449",2,"270422",0,0,0,0,"2045","55",,,0
"18115524904","07/18/2012 11:55:24","V-",55,2,"8449",2,"270422",1,2,0,0,,,,,0
"18230329905","07/18/2012 23:03:29","V+",59,1,"8747",8,"270233",0,0,0,0,,,,,0
"18230329906","07/18/2012 23:03:29","PP",59,1,"8747",8,"270233",0,0,0,0,"3BE","090712","00BD","0002",0
"18230329907","07/18/2012 23:03:29","P+",59,1,"8747",8,"270233",0,0,0,0,"9059","459",,,0
"18230932908","07/18/2012 23:09:32","Z!",59,1,"8747",8,"270233",957,4,,0,,,,,0
"18231957909","07/18/2012 23:19:57","V+",59,5,"8679",3,"270598",0,0,0,0,,,,,0
"18231957910","07/18/2012 23:19:57","PP",59,5,"8679",3,"270598",0,0,0,0,"3BE","090712","00BD","0002",0
"18231957911","07/18/2012 23:19:57","P+",59,5,"8679",3,"270598",0,0,0,0,"9559","459",,,0
"18232025912","07/18/2012 23:20:25","Z ",59,1,"8747",8,"270233",957,3,-35,1,,,,,0
"18232107913","07/18/2012 23:21:07","M ",59,1,"8747",8,"270233",957,3,7,0,,"11",,,0
"18232148914","07/18/2012 23:21:48","Z ",59,1,"8747",8,"270233",184,3,48,1,,,,,0
"18232246915","07/18/2012 23:22:46","Z ",59,1,"8747",8,"270233",319,1,46,1,,,,,0
"18232347916","07/18/2012 23:23:47","Z ",59,1,"8747",8,"270233",1044,1,47,1,,,,,0
"18232414917","07/18/2012 23:24:14","V+",56,4,"8344",7,"270822",0,0,0,0,,,,,0
"18232414918","07/18/2012 23:24:14","PP",56,4,"8344",7,"270822",0,0,0,0,"3BE","180712","00BD","0002",0
"18232414919","07/18/2012 23:24:14","P+",56,4,"8344",7,"270822",0,0,0,0,"9156","456",,,0
"18232437920","07/18/2012 23:24:37","Z ",59,1,"8747",8,"270233",302,1,37,1,,,,,0
"18232459921","07/18/2012 23:24:59","M ",59,1,"8747",8,"270233",302,1,59,0,,"11",,,0
"18232531922","07/18/2012 23:25:31","Z!",59,5,"8679",3,"270598",807,2,,0,,,,,0
"18232607923","07/18/2012 23:26:07","V+",53,1,"8465",2,"270227",0,0,0,0,,,,,0
"18232344924","07/18/2012 23:23:44","Z ",53,1,"8465",2,"270227",651,2,-10216,0,,,,,0
"18232607925","07/18/2012 23:26:07","PP",53,1,"8465",2,"270227",0,0,0,0,"3BE","110712","00BD","0002",0
"18232607926","07/18/2012 23:26:07","P+",53,1,"8465",2,"270227",0,0,0,0,"53","53",,,0
"18232609927","07/18/2012 23:26:09","V+",51,1,"8157",7,"270732",0,0,0,0,,,,,0
"18231336928","07/18/2012 23:13:36","Z ",51,1,"8157",7,"270732",85,2,-9324,0,,,,,0
"18232609929","07/18/2012 23:26:09","PP",51,1,"8157",7,"270732",0,0,0,0,"3BE","180712","00BD","0002",0
"18232609930","07/18/2012 23:26:09","P+",51,1,"8157",7,"270732",0,0,0,0,"351","351",,,0
"18232704931","07/18/2012 23:27:04","Z ",59,1,"8747",8,"270233",5002,9,4,1,,,,,0
"18232848932","07/18/2012 23:28:48","Z ",59,1,"8747",8,"270233",5040,3,-12,1,,,,,0
