"Rec_id","Datum","Kod","LnNo","PorNo","EvCislo","Vozovna","FyzAdresa","A","B","C","D","E","F","G","H","Zapsano"
"23074344053","07/23/2012 07:43:44","V+",51,52,"9087",1,"270486",0,0,0,0,,,,,0
"23074344054","07/23/2012 07:43:44","PP",51,52,"9087",1,"270486",0,0,0,0,"3BE","090712","00BD","0002",0
"23074344055","07/23/2012 07:43:44","P+",51,52,"9087",1,"270486",0,0,0,0,"1059","1851",,,0
"23075037056","07/23/2012 07:50:37","V-",51,52,"9087",1,"270486",4,2,0,0,,,,,0
"23075722057","07/23/2012 07:57:22","V+",53,1,"8547",2,"270114",0,0,0,0,,,,,0
"23075722058","07/23/2012 07:57:22","PP",53,1,"8547",2,"270114",0,0,0,0,"3BE","110712","00BD","0002",0
"23075722059","07/23/2012 07:57:22","P+",53,1,"8547",2,"270114",0,0,0,0,"2036","1053",,,0
"23075737060","07/23/2012 07:57:37","PP",53,1,"8547",2,"270114",0,0,0,0,"3BE","110712","00BD","0002",0
"23075737061","07/23/2012 07:57:37","P+",53,1,"8547",2,"270114",0,0,0,0,"2036","1053",,,0
"23080112062","07/23/2012 08:01:12","V-",53,1,"8547",2,"270114",1,3,0,0,,,,,0
"23230227063","07/23/2012 23:02:27","V+",59,1,"8721",8,"270697",0,0,0,0,,,,,0
"23230227064","07/23/2012 23:02:27","PP",59,1,"8721",8,"270697",0,0,0,0,"3BE","090712","00BD","0002",0
"23230227065","07/23/2012 23:02:27","P+",59,1,"8721",8,"270697",0,0,0,0,"9059","459",,,0
"23230832066","07/23/2012 23:08:32","Z!",59,1,"8721",8,"270697",957,4,,0,,,,,0
"23231335067","07/23/2012 23:13:35","V+",59,5,"8656",3,"270502",0,0,0,0,,,,,0
"23231335068","07/23/2012 23:13:35","PP",59,5,"8656",3,"270502",0,0,0,0,"3BE","090712","00BD","0002",0
"23231335069","07/23/2012 23:13:35","P+",59,5,"8656",3,"270502",0,0,0,0,"9559","459",,,0
"23231932070","07/23/2012 23:19:32","Z!",59,5,"8656",3,"270502",807,2,,0,,,,,0
"23232026071","07/23/2012 23:20:26","Z ",59,1,"8721",8,"270697",957,3,-34,1,,,,,0
