"Rec_id","Datum","Kod","CN","UN","N2","N1","Z1","Z2","Z3","Z4","Z5","ZV","EI","SM","SI","NA","ZA","VO","Zapsano"
"27225800000","07/27/2012 22:58:00","P7",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"27225800001","07/27/2012 22:58:00","PP",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"27225900002","07/27/2012 22:59:00","P7",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"27225900003","07/27/2012 22:59:00","PP",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"27230000004","07/27/2012 23:00:00","P7",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"27230000005","07/27/2012 23:00:00","PP",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"27230100006","07/27/2012 23:01:00","P7",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"27230100007","07/27/2012 23:01:00","PP",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"27230200008","07/27/2012 23:02:00","P7",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"27230200009","07/27/2012 23:02:00","PP",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"27230300010","07/27/2012 23:03:00","P7",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"27230300011","07/27/2012 23:03:00","PP",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"27230400012","07/27/2012 23:04:00","P7",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"27230400013","07/27/2012 23:04:00","PP",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"27230500014","07/27/2012 23:05:00","P7",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"27230500015","07/27/2012 23:05:00","PP",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"27230600016","07/27/2012 23:06:00","P7",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"27230600017","07/27/2012 23:06:00","PP",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"27230700018","07/27/2012 23:07:00","P7",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"27230700019","07/27/2012 23:07:00","PP",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"27230800020","07/27/2012 23:08:00","P7",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"27230800021","07/27/2012 23:08:00","PP",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"27230900022","07/27/2012 23:09:00","P7",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"27230900023","07/27/2012 23:09:00","PP",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"27231000024","07/27/2012 23:10:00","P7",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"27231000025","07/27/2012 23:10:00","PP",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"27231100026","07/27/2012 23:11:00","P7",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"27231100027","07/27/2012 23:11:00","PP",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"27231200028","07/27/2012 23:12:00","P7",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27231200029","07/27/2012 23:12:00","PP",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"27231300030","07/27/2012 23:13:00","P7",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27231300031","07/27/2012 23:13:00","PP",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"27231400032","07/27/2012 23:14:00","P7",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"27231400033","07/27/2012 23:14:00","PP",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"27231500034","07/27/2012 23:15:00","P7",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"27231500035","07/27/2012 23:15:00","PP",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"27231600036","07/27/2012 23:16:00","P7",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"27231600037","07/27/2012 23:16:00","PP",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"27231700038","07/27/2012 23:17:00","P7",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"27231700039","07/27/2012 23:17:00","PP",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"27231800040","07/27/2012 23:18:00","P7",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"27231800041","07/27/2012 23:18:00","PP",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"27231900042","07/27/2012 23:19:00","P7",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"27231900043","07/27/2012 23:19:00","PP",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"27232000044","07/27/2012 23:20:00","P7",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
