"Rec_id","Datum","Kod","LnNo","PorNo","EvCislo","Vozovna","FyzAdresa","A","B","C","D","E","F","G","H","Zapsano"
"25225203025","07/25/2012 22:52:03","V+",57,4,"8158",7,"270819",0,0,0,0,,,,,0
"25225203026","07/25/2012 22:52:03","PP",57,4,"8158",7,"270819",0,0,0,0,"3BE","230712","00BD","0002",0
"25225203027","07/25/2012 22:52:03","P+",57,4,"8158",7,"270819",0,0,0,0,"7335","257",,,0
"25225228028","07/25/2012 22:52:28","Z ",57,4,"8158",7,"270819",2670,3,-512,1,,,,,0
"25230009029","07/25/2012 23:00:09","V+",59,1,"8717",8,"270196",0,0,0,0,,,,,0
"25230009030","07/25/2012 23:00:09","PP",59,1,"8717",8,"270196",0,0,0,0,"3BE","230712","00BD","0002",0
"25230009031","07/25/2012 23:00:09","P+",59,1,"8717",8,"270196",0,0,0,0,"9059","359",,,0
"25230110032","07/25/2012 23:01:10","MK",57,4,"8158",7,"270819",2670,3,10,0,,"11",,,0
"25230419033","07/25/2012 23:04:19","Z ",57,4,"8158",7,"270819",868,3,199,1,,,,,0
"25230505034","07/25/2012 23:05:05","Z ",57,4,"8158",7,"270819",283,1,185,1,,,,,0
"25230532035","07/25/2012 23:05:32","Z!",59,1,"8717",8,"270196",957,4,,0,,,,,0
"25230639036","07/25/2012 23:06:39","Z ",57,4,"8158",7,"270819",462,1,219,1,,,,,0
"25230717037","07/25/2012 23:07:17","Z ",57,4,"8158",7,"270819",73,1,197,1,,,,,0
"25230834038","07/25/2012 23:08:34","Z ",57,4,"8158",7,"270819",943,1,154,1,,,,,0
"25230930039","07/25/2012 23:09:30","Z ",57,4,"8158",7,"270819",157,1,150,1,,,,,0
"25230955040","07/25/2012 23:09:55","Z ",57,4,"8158",7,"270819",40,1,115,1,,,,,0
"25231056041","07/25/2012 23:10:56","Z ",57,4,"8158",7,"270819",130,1,116,1,,,,,0
"25231242042","07/25/2012 23:12:42","Z ",57,4,"8158",7,"270819",757,1,102,1,,,,,0
"25231341043","07/25/2012 23:13:41","Z ",57,4,"8158",7,"270819",321,1,41,1,,,,,0
"25231406044","07/25/2012 23:14:06","MK",57,4,"8158",7,"270819",321,1,66,0,,"11",,,0
"25231459045","07/25/2012 23:14:59","V+",59,5,"8656",3,"270502",0,0,0,0,,,,,0
"25231459046","07/25/2012 23:14:59","PP",59,5,"8656",3,"270502",0,0,0,0,"3BE","230712","00BD","0002",0
"25231459047","07/25/2012 23:14:59","P+",59,5,"8656",3,"270502",0,0,0,0,"9559","359",,,0
"25231457048","07/25/2012 23:14:57","Z ",57,4,"8158",7,"270819",250,3,57,1,,,,,0
"25231728049","07/25/2012 23:17:28","Z ",57,4,"8158",7,"270819",163,1,-32,1,,,,,0
"25231735050","07/25/2012 23:17:35","V+",51,1,"8338",7,"270070",0,0,0,0,,,,,0
"25231603051","07/25/2012 23:16:03","Z ",51,1,"8338",7,"270070",85,2,-9177,0,,,,,0
"25231735052","07/25/2012 23:17:35","PP",51,1,"8338",7,"270070",0,0,0,0,"3BE","230712","00BD","0002",0
"25231735053","07/25/2012 23:17:35","P+",51,1,"8338",7,"270070",0,0,0,0,"351","351",,,0
"25231805054","07/25/2012 23:18:05","MK",57,4,"8158",7,"270819",163,1,5,0,,"11",,,0
"25231901055","07/25/2012 23:19:01","Z ",57,4,"8158",7,"270819",187,1,-59,1,,,,,0
"25232032056","07/25/2012 23:20:32","Z!",59,5,"8656",3,"270502",807,2,,0,,,,,0
"25232055057","07/25/2012 23:20:55","Z ",59,1,"8717",8,"270196",957,3,-5,1,,,,,0
"25232115058","07/25/2012 23:21:15","M ",59,1,"8717",8,"270196",957,3,15,0,,"11",,,0
"25232146059","07/25/2012 23:21:46","Z ",57,4,"8158",7,"270819",360,1,-74,1,,,,,0
"25232155060","07/25/2012 23:21:55","Z ",59,1,"8717",8,"270196",184,3,55,1,,,,,0
"25232229061","07/25/2012 23:22:29","M ",57,4,"8158",7,"270819",360,1,-31,0,,"11",,,1
"25232242062","07/25/2012 23:22:42","Z ",59,1,"8717",8,"270196",319,1,42,1,,,,,0
"25232334063","07/25/2012 23:23:34","Z ",59,1,"8717",8,"270196",1044,1,34,1,,,,,0
"25232359064","07/25/2012 23:23:59","Z ",57,4,"8158",7,"270819",361,1,-61,1,,,,,0
"25232426065","07/25/2012 23:24:26","Z ",59,1,"8717",8,"270196",302,1,26,1,,,,,0
"25232450066","07/25/2012 23:24:50","M ",59,1,"8717",8,"270196",302,1,50,0,,"11",,,0
"25232512067","07/25/2012 23:25:12","Z ",57,4,"8158",7,"270819",138,1,-48,1,,,,,0
"25232645068","07/25/2012 23:26:45","Z ",59,1,"8717",8,"270196",5002,9,-15,1,,,,,0
"25232706069","07/25/2012 23:27:06","Z ",57,4,"8158",7,"270819",809,1,-54,1,,,,,0
"25232732070","07/25/2012 23:27:32","V+",52,1,"8560",1,"270201",0,0,0,0,,,,,0
"25232450071","07/25/2012 23:24:50","Z ",52,1,"8560",1,"270201",72,2,-10270,0,,,,,0
"25232732072","07/25/2012 23:27:32","PP",52,1,"8560",1,"270201",0,0,0,0,"3BE","230712","00BD","0002",0
"25232732073","07/25/2012 23:27:32","P+",52,1,"8560",1,"270201",0,0,0,0,"52","52",,,0
"25232806074","07/25/2012 23:28:06","MK",57,4,"8158",7,"270819",809,1,6,0,,"11",,,0
"25232832075","07/25/2012 23:28:32","Z ",59,1,"8717",8,"270196",5040,3,-28,1,,,,,0
"25232840076","07/25/2012 23:28:40","V+",56,4,"8161",7,"270744",0,0,0,0,,,,,0
"25232840077","07/25/2012 23:28:40","PP",56,4,"8161",7,"270744",0,0,0,0,"3BE","230712","00BD","0002",0
"25232840078","07/25/2012 23:28:40","P+",56,4,"8161",7,"270744",0,0,0,0,"9156","456",,,0
"25232905079","07/25/2012 23:29:05","MK",59,1,"8717",8,"270196",5040,3,5,0,,"11",,,0
"25232936080","07/25/2012 23:29:36","Z ",59,1,"8717",8,"270196",1040,2,-24,1,,,,,0
"25233021081","07/25/2012 23:30:21","Z ",57,4,"8158",7,"270819",483,1,21,1,,,,,0
"25233017082","07/25/2012 23:30:17","MK",59,1,"8717",8,"270196",1040,2,17,0,,"11",,,0
"25233035083","07/25/2012 23:30:35","Z ",59,5,"8656",3,"270502",807,1,-25,1,,,,,0
"25233110084","07/25/2012 23:31:10","M ",59,5,"8656",3,"270502",807,1,10,0,,"11",,,0
"25233144085","07/25/2012 23:31:44","Z ",59,1,"8717",8,"270196",25,2,-16,1,,,,,0
"25233144086","07/25/2012 23:31:44","Z ",57,4,"8158",7,"270819",539,1,-16,1,,,,,0
"25233223087","07/25/2012 23:32:23","MK",57,4,"8158",7,"270819",539,1,23,0,,"11",,,0
"25233246088","07/25/2012 23:32:46","Z ",59,1,"8717",8,"270196",805,2,-14,1,,,,,0
